z,E_LCDM,E_Flux,w_Flux,Omega_DE_Flux,zfit,H0_eff_curve
1.216520650813517,1.9917092824346005,1.9903859531479253,-1.0004951275618514,0.17536453745461003,0.8407384230287861,67.3423303518341
1.2202753441802252,1.9958797258966465,1.9945587288660467,-1.0004880991181861,0.1746310880908229,0.8431789737171466,67.34231594133324
1.2240300375469337,2.0000556171407413,1.998736953084643,-1.0004811500940787,0.17390133755372947,0.845619524405507,67.34230266206957
1.227784730913642,2.004236876015522,2.0029205455204213,-1.0004742789522276,0.17317521898362315,0.8480600750938674,67.34228970393127
1.2315394242803503,2.0084234808147654,2.0071094843474384,-1.000467485011558,0.17245270551536987,0.8505006257822278,67.34227674579299
1.2352941176470589,2.0126154218353793,2.011303759746377,-1.000460767762684,0.17173377848559476,0.8529411764705883,67.34226378765469
1.2390488110137672,2.016812764807252,2.0155034373344187,-1.000454127766116,0.17101846962551892,0.8553817271589488,67.34225190349171
1.2428035043804755,2.0210154422102176,2.01970844947393,-1.0004475636708057,0.17030672138147498,0.8578222778473092,67.3422403514132
1.246558197747184,2.0252234265927807,2.0239187686021287,-1.0004410747042398,0.16959850336336352,0.8602628285356696,67.34222879933469
1.2503128911138923,2.0294367084049156,2.028134385060321,-1.0004346603471417,0.16889379722484432,0.8627033792240301,67.34221724725617
1.2540675844806006,2.033655347052482,2.032355358143341,-1.000428321038228,0.16819263006339505,0.8651439299123905,67.34220671468557
1.2578222778473092,2.0378792874629674,2.0365816326729607,-1.000422055605892,0.16749495328399017,0.8675844806007509,67.34219652423171
1.2615769712140175,2.0421084965226797,2.040813175433225,-1.0004158631929738,0.16680073313705046,0.8700250312891115,67.34218633377785
1.2653316645807258,2.0463429648323634,2.0450499769234414,-1.0004097432722894,0.16610995159475778,0.8724655819774719,67.342176143324
1.2690863579474343,2.050582745565161,2.0492920902083958,-1.0004036961670753,0.16542263130339513,0.8749061326658324,67.34216692027621
1.2728410513141426,2.0548277959168764,2.0535394723874405,-1.0003977208779473,0.16473873228705946,0.8773466833541929,67.34215804841008
1.2765957446808511,2.0590780771926567,2.057792084672988,-1.0003918164698986,0.16405821759717945,0.8797872340425533,67.34214917654396
1.2803504380475594,2.063333580141709,2.0620499177197136,-1.0003859824097359,0.16338106952529954,0.8822277847309137,67.34214030467784
1.2841051314142677,2.0675943517936206,2.0663130184524086,-1.000380218911626,0.1627073064441273,0.8846683354192741,67.3421323482583
1.2878598247809763,2.071860361437302,2.0705813560705106,-1.0003745251408556,0.16203689666536242,0.8871088861076347,67.34212475033532
