w0_offset,hump_amp,w0,w_z2,H0_eff_z0p1,H0_eff_z0p3,H0_eff_z0p5,H0_eff_z1p0,H0_eff_z1p5,H0_mean_lowz,H0_mean_z0p1_to_1p5,delta_H0_lowz,omega_de_1090,target_distance,cmb_safe,w_reasonable,not_too_extreme_z2,score
-0.015,-0.09,-1.0226192189760277,-1.0900289435983455,67.32585827829976,67.21097362585853,67.13331329232264,67.0384352286254,67.0081868298634,67.22338173216032,67.14335345099394,-0.17661826783968593,1.4116218018504015e-09,5.77661826783968,True,True,True,5.77661826783968
-0.025,-0.005,-1.0254232899431126,-1.0050482608206508,67.31892293186196,67.20529307730438,67.14236035937653,67.10211967155126,67.11666222337266,67.22219212284762,67.17707165269336,-0.17780787715238944,1.7081537383663597e-09,5.777807877152384,True,True,True,5.777807877152384
-0.01,-0.135,-1.0214288284640416,-1.1350192846166745,67.32859479800236,67.21174777210662,67.12559663540202,67.00169471444954,66.94887222162316,67.22197973517034,67.12330122831673,-0.17802026482966937,1.2755042430751838e-09,5.778020264829664,True,True,True,5.778020264829664
-0.02,-0.05,-1.0242328994311265,-1.0500386018389796,67.32165886950828,67.20606698527972,67.13463346358932,67.06498098114733,67.05574160469139,67.2207864394591,67.1566163808432,-0.17921356054090154,1.5434426829603644e-09,5.779213560540896,True,True,True,5.779213560540896
-0.005,-0.18,-1.0202384379520553,-1.1800096256350034,67.33133154699898,67.21252203165619,67.11788689382828,66.96517511748787,66.89041077072348,67.22058015749448,67.10346527213895,-0.17941984250552423,1.152512005658196e-09,5.7794198425055185,True,True,True,5.7794198425055185
-0.015,-0.095,-1.0230425089191402,-1.0950289428573086,67.32439503643263,67.20684100654228,67.12691347823787,67.02806499723734,66.99569936160819,67.2193831737376,67.13638277601167,-0.18061682626240838,1.3946141158373411e-09,5.780616826262403,True,True,True,5.780616826262403
-0.025,-0.01,-1.0258465798862253,-1.010048260079614,67.3174600035565,67.20116119009998,67.13595560310901,67.09166672800232,67.10391792481458,67.2181922655885,67.17003228991648,-0.18180773441150677,1.6875733375836764e-09,5.781807734411501,True,True,True,5.781807734411501
-0.01,-0.14,-1.0218521184071543,-1.1400192838756376,67.32713143264169,67.20761514112775,67.1192004059097,66.99137072578773,66.93652181316368,67.2179823265597,67.1163679037261,-0.18201767344029918,1.2601365463953581e-09,5.7820176734402935,True,True,True,5.7820176734402935
-0.02,-0.055,-1.0246561893742392,-1.0550386010979427,67.32019581771573,67.20193508635245,67.12823229108972,67.05457464791132,67.04313820499337,67.2167877317193,67.1496152096125,-0.18321226828071246,1.524846775407002e-09,5.783212268280707,True,True,True,5.783212268280707
-0.015,-0.1,-1.0234657988622529,-1.1000289421162714,67.32293186115024,67.20270909594902,67.12051588975946,67.01770506958269,66.98323477614314,67.21538561561958,67.12941933851691,-0.1846143843804242,1.3778113440461682e-09,5.7846143843804185,True,True,True,5.7846143843804185
-0.025,-0.015,-1.0262698698293378,-1.0150482593385768,67.31599714183386,67.19703001148302,67.12955307273788,67.08122416489906,67.09119709942394,67.21419340868492,67.16300029807556,-0.18580659131508526,1.6672408962710088e-09,5.78580659131508,True,True,True,5.78580659131508
-0.01,-0.145,-1.0222754083502668,-1.1450192831346002,67.32566813386669,67.20348321892496,67.11280640169582,66.98105699764261,66.92419397056048,67.21398591816249,67.10944174453812,-0.1860140818375129,1.2449540048039864e-09,5.786014081837507,True,True,True,5.786014081837507
-0.02,-0.06,-1.0250794793173519,-1.0600386003569056,67.3187328325069,67.1978038960659,67.1218333441646,67.04417865228362,67.03055795754534,67.2127900242458,67.14262133651327,-0.1872099757542003,1.5064749174934658e-09,5.787209975754195,True,True,True,5.787209975754195
-0.015,-0.105,-1.0238890888053656,-1.1050289413752343,67.32146875245242,67.19857789404954,67.11412052652997,67.00735543649043,66.97079302410734,67.21138905767731,67.12246312672593,-0.18861094232269693,1.361211017602619e-09,5.788610942322691,True,True,True,5.788610942322691
-0.025,-0.02,-1.0266931597724505,-1.0200482585975397,67.31453434669402,67.19289954142447,67.12315276790773,67.07079197312703,67.07849969720907,67.21019555200874,67.15597566527246,-0.18980444799126417,1.6471534269307257e-09,5.7898044479912585,True,True,True,5.7898044479912585
-0.01,-0.15,-1.0226986982933794,-1.1500192823935633,67.32420490167716,67.19935200546908,67.10641462240156,66.97075352081534,66.91188864482773,67.20999050984928,67.10252273903818,-0.19000949015072877,1.2299543874913806e-09,5.790009490150723,True,True,True,5.790009490150723
-0.02,-0.065,-1.0255027692604646,-1.0650385996158684,67.31726991388176,67.1936734143909,67.11543662245707,67.03379298511875,67.0180008126889,67.20879331690992,67.13563474970748,-0.19120668309008693,1.4883244097956604e-09,5.791206683090081,True,True,True,5.791206683090081
-0.015,-0.11,-1.0243123787484782,-1.1100289406341974,67.32000571033929,67.19444740081461,67.10772738819101,66.99701608878561,66.95837405619861,67.20739349978163,67.11551412886584,-0.19260650021837478,1.344810697378247e-09,5.792606500218369,True,True,True,5.792606500218369
-0.025,-0.025,-1.0271164497155632,-1.0250482578565026,67.31307161813692,67.18876977989518,67.11675468826256,67.0603701435679,67.06582566823135,67.20619869543155,67.14895837961879,-0.1938013045684528,1.6273079780595564e-09,5.793801304568447,True,True,True,5.793801304568447
-0.01,-0.155,-1.0231219882364921,-1.1550192816525262,67.32274173607308,67.19522150073097,67.10002506766749,66.96046028610341,66.89960578704209,67.20599610149053,67.09561087552342,-0.19400389850947874,1.2151354905253722e-09,5.794003898509473,True,True,True,5.794003898509473
-0.02,-0.07,-1.025926059203577,-1.0700385988748313,67.3158070618403,67.1895436412982,67.10904212560985,67.02341763726714,67.00546672082167,67.20479760958278,67.12865543736743,-0.1952023904172222,1.4703925854130429e-09,5.7952023904172165,True,True,True,5.7952023904172165
-0.015,-0.115,-1.024735668691591,-1.1150289398931603,67.31854273481062,67.19031761621521,67.10133647438438,66.98668701728987,66.94597782317456,67.2033989418034,67.10857233317492,-0.196601058196606,1.3286079736320273e-09,5.7966010581966,True,True,True,5.7966010581966
-0.025,-0.03,-1.0275397396586758,-1.0300482571154654,67.3116089561626,67.18464072686596,67.11035883344583,67.04995866709864,67.05317496260594,67.2022028388248,67.1419484292358,-0.19779716117520252,1.6077016337149132e-09,5.797797161175197,True,True,True,5.797797161175197
-0.01,-0.16,-1.0235452781796048,-1.160019280911489,67.32127863705446,67.1910917046813,67.09363773713389,66.95017728430018,66.88734534834181,67.20200269295655,67.08870614230233,-0.1979973070434511,1.200495136527509e-09,5.797997307043445,True,True,True,5.797997307043445
-0.02,-0.075,-1.0263493491466897,-1.0750385981337944,67.31434427638241,67.18541457675876,67.10264985326538,67.01305259957536,66.99295563239852,67.20080290213552,67.12168338767609,-0.19919709786448436,1.4526768095767677e-09,5.799197097864479,True,True,True,5.799197097864479
-0.015,-0.12,-1.0251589586347034,-1.1200289391521232,67.31707982586643,67.1861885402219,67.09494778475086,66.97636821282092,66.93360427585266,67.19940538361305,67.10163772790254,-0.20059461638695097,1.3126004656563013e-09,5.800594616386945,True,True,True,5.800594616386945
-0.025,-0.035,-1.0279630296017885,-1.0350482563744283,67.31014636077089,67.18051238230751,67.10396520310063,67.03955753459152,67.04054753050133,67.19820798205967,67.13494580225436,-0.20179201794033474,1.588331513086454e-09,5.801792017940329,True,True,True,5.801792017940329
-0.01,-0.165,-1.0239685681227175,-1.1650192801704522,67.31981560462123,67.18696261729083,67.08725263044045,66.9399045061964,66.87510727992819,67.1980102841175,67.08180852769542,-0.20198971588250458,1.1860311743531128e-09,5.801989715882499,True,True,True,5.801989715882499
-0.02,-0.08,-1.0267726390898024,-1.080038597392757,67.31288155750804,67.18128622074298,67.0962598050652,67.00269786288592,66.9804674979312,67.19680919443874,67.11471858882668,-0.20319080556126323,1.4351744792625546e-09,5.8031908055612575,True,True,True,5.8031908055612575
-0.015,-0.125,-1.025582248577816,-1.125028938411086,67.31561698350667,67.18206017280544,67.08856131893111,66.96605966619215,66.92125336510995,67.19541282508108,67.09471030130905,-0.20458717491892742,1.296785821426949e-09,5.804587174918922,True,True,True,5.804587174918922
-0.025,-0.04,-1.028386319544901,-1.0400482556333914,67.30868383196174,67.17638474619056,67.09757379686977,67.02916673691576,67.02794332214147,67.19421412500736,67.12795048681588,-0.20578587499264245,1.5691947700727855e-09,5.805785874992637,True,True,True,5.805785874992637
-0.01,-0.17,-1.02439185806583,-1.170019279429415,67.3183526387734,67.18283423853019,67.0808697472264,66.92964194257885,66.8628915330653,67.19401887484334,67.07491802003483,-0.20598112515666855,1.1717414787751958e-09,5.805981125156663,True,True,True,5.805981125156663
-0.02,-0.085,-1.0271959290329151,-1.0850385966517202,67.31141890521721,67.17715857322172,67.08987198065101,66.99235341803744,66.96800226798926,67.19281648636331,67.10776102902334,-0.20718351363669285,1.417883022808223e-09,5.807183513636687,True,True,True,5.807183513636687
-0.030000000000000002,0.0,-1.03,-1.0000579138740253,67.30448664920975,67.1714841165104,67.09888975895304,67.05577533313699,67.07604009651169,67.19162017489106,67.14133519086437,-0.20837982510894903,1.71573022094026e-09,5.808379825108943,True,True,True,5.808379825108943
-0.015,-0.13,-1.0260055385209288,-1.1300289376700492,67.31415420773133,67.17793251393651,67.0821770765653,66.95576136821398,66.90892504188432,67.19142126607771,67.0877900416663,-0.20857873392229465,1.2811617172578249e-09,5.808578733922289,True,True,True,5.808578733922289
-0.025,-0.045,-1.0288096094880137,-1.0450482548923543,67.30722136973516,67.1722578184858,67.09118461439525,67.01878626493524,67.01536228780415,67.19022126753875,67.12096247107112,-0.20977873246125966,1.5502885928632865e-09,5.809778732461254,True,True,True,5.809778732461254
-0.01,-0.17500000000000002,-1.0248151480089427,-1.175019278688378,67.31688973951069,67.1787065683699,67.07448908713077,66.91938958423084,66.85069805908074,67.19002846500378,67.06803460766459,-0.20997153499622812,1.1576239501722188e-09,5.809971534996222,True,True,True,5.809971534996222
-0.02,-0.09,-1.0276192189760278,-1.090038595910683,67.30995631950977,67.17303163416568,67.0834863796635,66.9820192558643,66.9555598932002,67.18882477777964,67.10081069648069,-0.211175222220362,1.4007998995358234e-09,5.811175222220356,True,True,True,5.811175222220356
-0.030000000000000002,-0.005,-1.0304232899431127,-1.0050579131329884,67.30302437704282,67.1673579085433,67.09249921895515,67.04535870591992,67.06334176491404,67.18762716818043,67.13431639507505,-0.21237283181957878,1.6950585361916624e-09,5.812372831819573,True,True,True,5.812372831819573
-0.015,-0.135,-1.0264288284640415,-1.135028936929012,67.3126914985403,67.17380556358556,67.07579505729296,66.945473309693,66.8966192571753,67.18743070647294,67.08087693725743,-0.21256929352706777,1.26572585745932e-09,5.812569293527062,True,True,True,5.812569293527062
-0.025,-0.05,-1.0292328994311264,-1.0500482541513172,67.30575897409105,67.1681315991638,67.084797655319,67.0084161095099,67.00280437782293,67.18622940952461,67.11398174318133,-0.2137705904753915,1.531610203524961e-09,5.813770590475386,True,True,True,5.813770590475386
-0.01,-0.18,-1.0252384379520554,-1.180019277947341,67.31542690683332,67.17457960678057,67.06811064979168,66.90914742193249,66.83852680936559,67.18603905446851,67.06115827894072,-0.2139609455314968,1.1436765142195758e-09,5.813960945531491,True,True,True,5.813960945531491
-0.02,-0.095,-1.0280425089191403,-1.095038595169646,67.30849380038576,67.16890540354531,67.07710300174341,66.97169536719733,66.94314032425001,67.18483406855816,67.09386757942437,-0.21516593144184526,1.3839225993783342e-09,5.81516593144184,True,True,True,5.81516593144184
-0.030000000000000002,-0.01,-1.0308465798862254,-1.0100579123919513,67.30156217145736,67.16323240887664,67.08611090232532,67.0349524289878,67.05066682833677,67.18363516088644,67.12730494799678,-0.21636483911356663,1.6746359107324642e-09,5.816364839113561,True,True,True,5.816364839113561
-0.015,-0.14,-1.0268521184071542,-1.140028936187975,67.31122885593354,67.16967932172334,67.06941526075352,66.93519548143232,66.88433596204305,67.1834411461368,67.07397097637715,-0.21655885386320506,1.250475974001043e-09,5.816558853863199,True,True,True,5.816558853863199
-0.025,-0.055,-1.029656189374239,-1.0550482534102803,67.30429664502935,67.16400608819528,67.07841291928226,66.99805626149599,66.99026954258733,67.18223855083562,67.10700829131804,-0.2177614491643851,1.5131568575942637e-09,5.817761449164379,True,True,True,5.817761449164379
-0.02,-0.1,-1.028465798862253,-1.100038594428609,67.307031347845,67.16477988133136,67.07072184653067,66.96138174286341,66.93074351188336,67.180844358569,67.08693166609075,-0.2191556414310014,1.367248642510856e-09,5.819155641430996,True,True,True,5.819155641430996
-0.030000000000000002,-0.015,-1.0312698698293379,-1.0150579116509142,67.30010003245346,67.15910761748106,67.07972480870579,67.02455649322336,67.03801523688999,67.1796441528801,67.12030083775073,-0.22035584711990452,1.6544593438140502e-09,5.820355847119899,True,True,True,5.820355847119899
-0.015,-0.145,-1.0272754083502667,-1.1450289354469378,67.309766279911,67.16555378832022,67.06303768658557,66.9249278742311,66.87207510760997,67.17945258493893,67.06707214733157,-0.2205474150610769,1.2354098261785968e-09,5.820547415061071,True,True,True,5.820547415061071
-0.025,-0.06,-1.0300794793173518,-1.0600482526692432,67.30283438255003,67.1598812855507,67.07203040592604,66.98770671174539,66.97775773254284,67.17824869134226,67.100042103663,-0.22175130865774406,1.494925843673855e-09,5.821751308657738,True,True,True,5.821751308657738
-0.02,-0.105,-1.0288890888053657,-1.105038593687572,67.30556896188754,67.16065506749422,67.06434291366497,66.95107837368585,66.9183694069048,67.17685564768225,67.08000294472747,-0.2231443523177603,1.3507755789862357e-09,5.823144352317755,True,True,True,5.823144352317755
-0.030000000000000002,-0.02,-1.0316931597724506,-1.0200579109098773,67.29863796003096,67.15498353432716,67.07334093773822,67.01417088950467,67.02538694073725,67.17565414403212,67.11330405246765,-0.2243458559678828,1.6345258708418117e-09,5.824345855967877,True,True,True,5.824345855967877
-0.015,-0.15,-1.0276986982933793,-1.150028934705901,67.30830377047262,67.16142896334682,67.05666233442767,66.91467047888545,66.85983664506008,67.17546502274904,67.06018043843854,-0.22453497725096838,1.2205252002843184e-09,5.824534977250963,True,True,True,5.824534977250963
-0.025,-0.065,-1.0305027692604645,-1.065048251928206,67.30137218665308,67.15575719120059,67.06565011489069,66.97736745110623,66.96526889819181,67.17425983091478,67.09308316840848,-0.22574016908522765,1.476914483034207e-09,5.825740169085222,True,True,True,5.825740169085222
-0.02,-0.11,-1.0293123787484784,-1.1100385929465348,67.30410664251329,67.15653096200427,67.05796620278532,66.94078525048356,66.9060179601775,67.17286793576763,67.0730814035928,-0.22713206423237864,1.3345009883750878e-09,5.827132064232373,True,True,True,5.827132064232373
-0.030000000000000002,-0.025,-1.0321164497155633,-1.0250579101688402,67.29717595418975,67.15086015938526,67.0669592890639,67.00379560870535,67.01278189009587,67.17166513421297,67.10631458028803,-0.22833486578703344,1.614832562939557e-09,5.828334865787028,True,True,True,5.828334865787028
-0.015,-0.155,-1.028121988236492,-1.1550289339648638,67.30684132761834,67.15730484677351,67.05028920391759,66.90442328618765,66.84762052564011,67.17147845943647,67.05329583802742,-0.22852154056353413,1.2058199092820328e-09,5.8285215405635284,True,True,True,5.8285215405635284
-0.025,-0.07,-1.030926059203577,-1.070048251187169,67.29991005733835,67.15163380511544,67.05927204581616,66.96703847042231,66.95280299009325,67.17027196942331,67.08613147375709,-0.22972803057669466,1.4591201292200075e-09,5.829728030576689,True,True,True,5.829728030576689
-0.02,-0.115,-1.029735668691591,-1.115038592205498,67.30264438972226,67.1524075648321,67.05159171353063,66.93050236407298,66.89368912262583,67.16888122269499,67.06616703095676,-0.23111877730501362,1.318422479410168e-09,5.831118777305008,True,True,True,5.831118777305008
-0.030000000000000002,-0.03,-1.032539739658676,-1.030057909427803,67.29571401492987,67.14673749262599,67.0605798623236,66.99343064169535,67.0002000352374,67.16767712329316,67.09933240936245,-0.2323228767068457,1.5953765265191636e-09,5.83232287670684,True,True,True,5.83232287670684
-0.015,-0.16,-1.0285452781796047,-1.1600289332238267,67.30537895134817,67.15318143857073,67.04391829469292,66.89418628692704,66.83542670065965,67.16749289487059,67.0464183344397,-0.23250710512941453,1.191291792485703e-09,5.832507105129409,True,True,True,5.832507105129409
-0.025,-0.075,-1.0313493491466896,-1.075048250446132,67.29844799460582,67.14751112726557,67.05289619834201,66.95671976053372,66.94035995886371,67.1662851067378,67.07918700792217,-0.23371489326220285,1.4415401676613184e-09,5.833714893262197,True,True,True,5.833714893262197
-0.02,-0.12,-1.0301589586347035,-1.1200385914644608,67.30118220351432,67.14828487594815,67.04521944553927,66.92022970526587,66.88138284523394,67.16489550833391,67.0592598151003,-0.23510449166609249,1.3025376896350047e-09,5.835104491666087,True,True,True,5.835104491666087
-0.030000000000000002,-0.035,-1.0329630296017887,-1.035057908686766,67.29425214225131,67.14261553401978,67.05420265715797,66.98307597934027,66.98764132648812,67.16369011114303,67.09235752785149,-0.23630988885697946,1.5761549028554123e-09,5.836309888856974,True,True,True,5.836309888856974
-0.015,-0.165,-1.0289685681227174,-1.1650289324827896,67.30391664166198,67.14905873870879,67.03754960639068,66.88395947188914,66.82325512149183,67.16350832892049,67.03954791602848,-0.23649167107951996,1.176938715241938e-09,5.836491671079514,True,True,True,5.836491671079514
-0.025,-0.08,-1.0317726390898023,-1.080048249705095,67.29698599845547,67.1433891576216,67.04652257210758,66.94641131227692,66.92793975517827,67.16229924272822,67.07224975912797,-0.23770075727178153,1.424172015289391e-09,5.837700757271776,True,True,True,5.837700757271776
-0.02,-0.125,-1.0305822485778162,-1.1250385907234237,67.29972008388938,67.14416289532255,67.03884939844878,66.90996726487079,66.86909907904706,67.16091079255357,67.05235974431571,-0.23908920744644035,1.2868442850567868e-09,5.839089207446435,True,True,True,5.839089207446435
-0.030000000000000002,-0.04,-1.0333863195449011,-1.0400579079457288,67.29279033615394,67.13849428353687,67.04782767320664,66.9727316125014,66.97510571422956,67.15970409763248,67.08538992392569,-0.24029590236752085,1.5571648676659527e-09,5.840295902367515,True,True,True,5.840295902367515
-0.015,-0.17,-1.02939185806583,-1.1700289317417525,67.30245439855977,67.14493674715797,67.03118313864734,66.87374283185687,66.81110573957301,67.15952476145503,67.032684571159,-0.240475238544974,1.162758568616369e-09,5.840475238544968,True,True,True,5.840475238544968
-0.025,-0.085,-1.032195929032915,-1.0850482489640578,67.29552406888719,67.13926789615364,67.04015116675133,66.93611311648412,66.91554232976951,67.15831437726405,67.06531971560915,-0.2416856227359574,1.407013120157159e-09,5.841685622735952,True,True,True,5.841685622735952
-0.034999999999999996,0.0,-1.035,-1.000067566186363,67.28859521659206,67.13360025363993,67.04913474764098,66.9991911063689,67.02288904771777,67.15711007262432,67.09868207439192,-0.2428899273756855,1.7025769352519532e-09,5.84288992737568,True,True,True,5.84288992737568
-0.02,-0.13,-1.031005538520929,-1.1300385899823868,67.29825803084749,67.14004162292582,67.03248157189687,66.89971503369273,66.8568377751714,67.1569270752234,67.04546680690686,-0.24307292477661235,1.2713399598034113e-09,5.843072924776607,True,True,True,5.843072924776607
-0.030000000000000002,-0.045,-1.0338096094880138,-1.0450579072046917,67.29132859663767,67.1343737411477,67.04145491010925,66.96239753203635,66.96259314889896,67.15571908263153,67.07842958576599,-0.2442809173684708,1.538403630696317e-09,5.844280917368465,True,True,True,5.844280917368465
