A,p0,p_high,zt,w,theta_star,theta_err_ppm,theta_abs_err_ppm,r_s_Mpc,D_M_Mpc,cmb_soft_pass,cmb_strict_pass,sn_shape_max,sn_shape_end,sn_shape_rms,sn_offset,sn_good_pass,sn_excellent_pass,score
1.2,0.19,0.24,1.5,0.45,0.01043119736200316,1728.321937844331,1728.321937844331,143.74939745460756,13780.718786726376,True,False,0.13789245776463113,0.13789245776463113,0.10411790849246674,-0.16860195626503818,False,False,11.714987164678428
1.2,0.2,0.22,1.5,0.6,0.0104311998502791,1728.560891858415,1728.560891858415,143.74939745387985,13780.7154993808,True,False,0.13837527984663942,0.13837527984663942,0.10519730029157144,-0.16847041084390688,False,False,11.819989910315035
1.1500000000000001,0.2,0.24,1.3,0.8,0.010431208064025272,1729.3496739976995,1729.3496739976995,143.74939745386945,13780.704648163097,True,False,0.1383256419049843,0.1383256419049843,0.1050107158580081,-0.16851702594863127,False,False,11.637189584715792
1.2,0.195,0.24,1.9,0.6,0.010431214320314516,1729.9504777125626,1729.9504777125626,143.74939745460756,13780.696383033697,True,False,0.1379387480643525,0.1379387480643525,0.10454213355180436,-0.16853352780678202,False,False,11.760471420746915
1.2,0.19,0.23,1.3,0.6,0.010431230020217423,1731.4581701517018,1731.4581701517018,143.7493974542541,13780.675641860485,True,False,0.1381602937161522,0.1381602937161522,0.1046253936296201,-0.16856892679250043,False,False,11.78170867749871
1.2,0.2,0.22,1.3,0.25,0.010431237071349025,1732.1353041357036,1732.1353041357036,143.74939745387985,13780.666326596045,True,False,0.13832673861467035,0.13832673861467035,0.10493001377006658,-0.16849002860067705,False,False,11.815509139731187
1.2,0.195,0.24,2.1,0.8,0.010431259926939112,1734.3301712358448,1734.3301712358448,143.74939745460756,13780.636132301664,True,False,0.13801325806573553,0.13801325806573553,0.10473071421090374,-0.16851687670691243,False,False,11.802020475559445
1.2,0.2,0.23,1.7,0.25,0.010431294464053394,1737.6468379935484,1737.6468379935484,143.7493974542541,13780.590505772756,True,False,0.13799031251180102,0.13799031251180102,0.10461880500310086,-0.1684911662718752,False,False,11.810008712553964
1.2,0.185,0.24,1.5,0.8,0.010431301071908297,1738.2814032476372,1738.2814032476372,143.74939745460756,13780.581776297067,True,False,0.13797274681138086,0.13797274681138086,0.10441690181864258,-0.1685925738612705,False,False,11.796088385549004
1.2,0.18,0.24,1.3,0.8,0.010431310672766566,1739.2033924793932,1739.2033924793932,143.74939745460756,13780.569092808231,True,False,0.1379755630332037,0.1379755630332037,0.10431732733909096,-0.168624682234802,False,False,11.792861950844864
