H0,theta_star,r_s_Mpc,D_M_Mpc,model
58.08848080133556,0.010061962601314806,143.51332850380007,14262.955865592965,lcdm
58.130217028380635,0.01006328103047768,143.51332850377543,14261.087220870666,lcdm
58.171953255425706,0.010064599087774174,143.51332850375067,14259.219592569903,lcdm
58.213689482470784,0.010065916773493267,143.513328503726,14257.352979675119,lcdm
58.25542570951586,0.010067234087923526,143.51332850370122,14255.487381172277,lcdm
58.29716193656093,0.010068551031353103,143.5133285036765,14253.622796048923,lcdm
58.33889816360601,0.010069867604069733,143.5133285036517,14251.759223294142,lcdm
58.38063439065108,0.010071183806360748,143.51332850362692,14249.896661898567,lcdm
58.42237061769616,0.010072499638513059,143.5133285036021,14248.03511085438,lcdm
58.46410684474124,0.010073815100813179,143.5133285035773,14246.174569155295,lcdm
58.50584307178631,0.010075130193547195,143.51332850355243,14244.31503579658,lcdm
58.54757929883139,0.010076444917000807,143.5133285035276,14242.456509775022,lcdm
58.58931552587646,0.010077759271459296,143.51332850350272,14240.598990088942,lcdm
58.631051752921536,0.010079073257207541,143.51332850347782,14238.742475738183,lcdm
58.672787979966614,0.010080386874530004,143.5133285034529,14236.886965724138,lcdm
58.714524207011685,0.01008170012371077,143.51332850342797,14235.032459049678,lcdm
58.75626043405676,0.010083013005033501,143.513328503403,14233.178954719217,lcdm
58.797996661101834,0.010084325518781457,143.51332850337803,14231.326451738689,lcdm
58.83973288814691,0.010085637665237512,143.51332850335305,14229.474949115513,lcdm
58.88146911519199,0.010086949444684122,143.51332850332804,14227.624445858639,lcdm
58.92320534223706,0.01008826085740335,143.51332850330303,14225.774940978517,lcdm
58.96494156928214,0.010089571903676875,143.51332850327796,14223.92643348707,lcdm
59.00667779632721,0.010090882583785965,143.51332850325292,14222.078922397752,lcdm
59.04841402337229,0.010092192898011484,143.51332850322785,14220.232406725501,lcdm
59.09015025041736,0.010093502846633925,143.51332850320279,14218.38688548673,lcdm
59.13188647746244,0.010094812429933367,143.51332850317766,14216.542357699354,lcdm
59.173622704507515,0.010096121648189505,143.51332850315248,14214.698822382763,lcdm
59.215358931552586,0.01009743050168164,143.51332850312738,14212.856278557845,lcdm
59.257095158597664,0.010098738990688682,143.5133285031022,14211.014725246932,lcdm
59.298831385642735,0.01010004711548915,143.51332850307702,14209.174161473858,lcdm
59.34056761268781,0.010101354876361173,143.5133285030518,14207.334586263922,lcdm
59.382303839732884,0.010102662273582494,143.51332850302663,14205.495998643883,lcdm
59.42404006677796,0.010103969307430459,143.51332850300136,14203.658397641972,lcdm
59.46577629382304,0.010105275978182043,143.5133285029761,14201.821782287869,lcdm
59.50751252086811,0.010106582286113826,143.51332850295088,14199.986151612733,lcdm
59.54924874791319,0.010107888231502007,143.5133285029256,14198.151504649142,lcdm
59.59098497495826,0.010109193814622391,143.51332850290026,14196.317840431167,lcdm
59.63272120200334,0.010110499035750417,143.5133285028749,14194.485157994295,lcdm
59.67445742904842,0.010111803895161127,143.51332850284962,14192.653456375481,lcdm
