Galaxy,R,Vobs,Vgas,Vdisk,Vbul,T,L36,R_disk,Vflat,MHI,Q,M_star,M_gas,M_bar,f_gas,Sigma_bar,D_spatial,eta,L_chi,x,M_hist,g_hist,V_bar_sq,V_flux,residual,abs_res,A_T,D_total_v3p_T,V_flux_v3p_T,res_v3p_T,abs_res_v3p_T,V_flux_v3o_recomputed,res_v3o_recomputed,abs_res_v3o_recomputed
DDO154,5.43,47.4,16.28,6.55,0.0,10,0.053,0.37,71.26,0.275,1.0,26500000.0,36575000.00000001,63075000.00000001,0.5798652397938963,73328692.73572901,0.7250519123804935,28.437523349179653,12.82717277425419,0.4233200952043554,490715509.4178212,71.57979988435441,286.48965000000004,25.98399436907352,-21.41600563092648,21.41600563092648,-0.5,0.9893936127859718,17.81102997215067,-29.588970027849328,29.588970027849328,25.98399436907352,-21.416005630926477,21.416005630926477
DDO154,5.92,45.5,15.64,6.26,0.0,10,0.053,0.37,71.26,0.275,1.0,26500000.0,36575000.00000001,63075000.00000001,0.5798652397938963,73328692.73572901,0.7250519123804935,28.437523349179653,12.82717277425419,0.4615202511251904,546661797.4247241,67.08658210720559,264.20340000000004,25.71684207041481,-19.78315792958519,19.78315792958519,-0.5,0.9893936127859718,17.183837848465604,-28.316162151534396,28.316162151534396,25.71684207041481,-19.78315792958519,19.78315792958519
DDO161,0.6,16.0,6.82,12.59,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.0122206784372895,47440708.71147965,566.7728291785832,125.76644999999999,21.583098653973437,5.583098653973433,5.583098653973433,-0.5,0.9578320067735472,12.75556286885877,-3.244437131141231,3.244437131141231,21.583098653973433,5.583098653973433,5.583098653973433
DDO161,0.73,16.6,8.12,14.22,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.0148684920987022,61883677.52691185,499.44854102509,167.03859999999997,23.057233896291976,6.457233896291974,6.457233896291974,-0.5,0.9578320067735472,14.371135112871437,-2.228864887128564,2.228864887128564,23.057233896291976,6.457233896291974,6.457233896291974
DDO161,0.85,18.6,9.3,15.27,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.0173126277861601,76048505.51908074,452.7028067433489,203.07645000000002,24.24610970303992,5.646109703039919,5.646109703039919,-0.5,0.9578320067735472,15.641226285160345,-2.9587737148396567,2.9587737148396567,24.24610970303992,5.646109703039919,5.646109703039919
DDO161,0.98,20.0,10.41,17.04,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.0199604414475728,92202353.4302428,412.9050644436335,253.54889999999997,25.655328163068987,5.655328163068987,5.655328163068987,-0.5,0.9578320067735472,17.23787672598136,-2.7621232740186414,2.7621232740186414,25.655328163068987,5.655328163068987,5.655328163068987
DDO161,1.07,21.4,11.27,18.03,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.0217935432131662,103837863.50923268,390.0753826058991,289.55335,26.58823065546694,5.188230655466942,5.188230655466942,-0.5,0.9578320067735472,18.287587080099197,-3.1124129199008017,3.1124129199008017,26.58823065546694,5.188230655466942,5.188230655466942
DDO161,1.54,28.9,15.22,22.44,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.031366407989043,169810307.4853313,307.9519520858223,483.4252,30.94626320272233,2.0462632027223364,2.0462632027223364,-0.5,0.9578320067735472,23.10703736619379,-5.792962633806209,5.792962633806209,30.946263202722335,2.0462632027223364,2.0462632027223364
DDO161,2.02,32.9,18.74,24.92,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.0411429507388746,244759001.82567847,257.9860892417603,661.6908,34.39218952419802,1.492189524198018,1.492189524198018,-0.5,0.9578320067735472,26.770812939588225,-6.129187060411773,6.129187060411773,34.39218952419802,1.492189524198018,1.492189524198018
DDO161,2.49,35.2,21.52,25.85,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.0507158155147514,324235793.71331745,224.9171735197084,797.22165,36.84108320970047,1.6410832097004686,1.6410832097004686,-0.5,0.9578320067735472,29.253990648076048,-5.946009351923955,5.946009351923955,36.84108320970047,1.6410832097004686,1.6410832097004686
DDO161,2.96,37.6,23.28,26.01,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.0602886802906282,408854313.2126809,200.6991421931555,880.2184500000001,38.39645700962187,0.7964570096218679,0.7964570096218679,-0.5,0.9578320067735472,30.689252557381685,-6.910747442618316,6.910747442618316,38.39645700962187,0.7964570096218679,0.7964570096218679
DDO161,3.43,40.6,24.59,25.36,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.069861545066505,497973941.2806751,182.04499008010845,926.2329,39.37825816329072,-1.2217418367092847,1.2217418367092847,-0.5,0.9578320067735472,31.471736943282043,-9.128263056717959,9.128263056717959,39.37825816329072,-1.2217418367092847,1.2217418367092847
DDO161,3.9,42.7,25.62,25.01,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.0794344098423817,591101081.8541932,167.14480959615506,969.13445,40.26163443558898,-2.438365564411022,2.438365564411022,-0.5,0.9578320067735472,32.18193168344572,-10.518068316554285,10.518068316554285,40.26163443558898,-2.438365564411022,2.438365564411022
DDO161,4.37,45.5,26.35,24.48,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.0890072746182585,687841246.4825728,154.91222635136393,993.9577000000002,40.8769388427688,-4.623061157231206,4.623061157231206,-0.5,0.9578320067735472,32.596745652396535,-12.903254347603465,12.903254347603465,40.876938842768794,-4.623061157231206,4.623061157231206
DDO161,4.86,48.9,27.08,23.7,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.0989874953420449,792195694.0705127,144.25148531663567,1014.1714,41.41537901116986,-7.484620988830137,7.484620988830137,-0.5,0.9578320067735472,32.934366401172824,-15.965633598827175,15.965633598827175,41.41537901116987,-7.48462098883013,7.48462098883013
DDO161,5.34,51.5,27.81,22.69,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.1087640380918765,897591153.9982525,135.38059062908107,1030.81415,41.87775667295578,-9.622243327044217,9.622243327044217,-0.5,0.9578320067735472,33.21148286907015,-18.288517130929847,18.288517130929847,41.87775667295578,-9.622243327044217,9.622243327044217
DDO161,5.81,53.0,28.4,21.59,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.1183369028677533,1003593697.9821788,127.86921983252014,1039.62405,42.220187318709776,-10.779812681290224,10.779812681290224,-0.5,0.9578320067735472,33.3663766145841,-19.633623385415902,19.633623385415902,42.220187318709776,-10.779812681290224,10.779812681290224
DDO161,6.28,55.0,28.98,20.86,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.1279097676436301,1112169263.0880983,121.28635810043592,1057.4102,42.6507740711788,-12.349225928821198,12.349225928821198,-0.5,0.9578320067735472,33.652293849531446,-21.347706150468554,21.347706150468554,42.6507740711788,-12.349225928821198,12.349225928821198
DDO161,6.75,57.6,29.57,20.11,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.1374826324195069,1223143900.36299,115.45968356675309,1076.59095,43.080666360626125,-14.519333639373876,14.519333639373876,-0.5,0.9578320067735472,33.95472223953698,-23.645277760463024,23.645277760463024,43.080666360626125,-14.519333639373876,14.519333639373876
DDO161,7.22,59.7,30.3,19.38,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.1470554971953836,1336363900.1244528,110.25814837371298,1105.8822,43.611306231964754,-16.08869376803525,16.08869376803525,-0.5,0.9578320067735472,34.40034307467503,-25.299656925324975,25.299656925324975,43.611306231964754,-16.08869376803525,16.08869376803525
DDO161,7.69,60.5,31.18,18.7,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.1566283619712604,1451692329.974911,105.58014578087484,1147.0374,44.260012664423485,-16.239987335576515,16.239987335576515,-0.5,0.9578320067735472,35.00889982182548,-25.49110017817452,25.49110017817452,44.260012664423485,-16.239987335576515,16.239987335576515
DDO161,8.16,61.8,32.06,18.06,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.1662012267471372,1569006344.4683948,101.34556235864156,1190.9254,44.92109959525162,-16.87890040474838,16.87890040474838,-0.5,0.9578320067735472,35.64435389146658,-26.155646108533418,26.155646108533418,44.92109959525162,-16.87890040474838,16.87890040474838
DDO161,8.64,62.9,32.64,17.47,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.1759777694969688,1690750603.3607056,97.41199118950524,1217.97005,45.38292249158625,-17.51707750841375,17.51707750841375,-0.5,0.9578320067735472,36.03506064209553,-26.86493935790447,26.86493935790447,45.38292249158625,-17.51707750841375,17.51707750841375
DDO161,9.11,63.0,33.23,16.94,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.1855506342728456,1811750107.2926357,93.89055288341864,1247.7146999999998,45.85910636687051,-17.140893633129487,17.140893633129487,-0.5,0.9578320067735472,36.45751349251073,-26.542486507489272,26.542486507489272,45.85910636687051,-17.140893633129487,17.140893633129487
DDO161,9.58,64.5,33.38,16.44,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.1951234990487224,1934430054.7397928,90.6530389809463,1249.3612,46.01974916747663,-18.48025083252337,18.48025083252337,-0.5,0.9578320067735472,36.4914035351707,-28.008596464829303,28.008596464829303,46.019749167476625,-18.480250832523375,18.480250832523375
DDO161,10.05,65.6,33.38,15.98,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.2046963638245991,2058706566.649305,87.66428216695293,1241.9046,46.07527141295944,-19.52472858704056,19.52472858704056,-0.5,0.9578320067735472,36.399759683585984,-29.20024031641401,29.20024031641401,46.07527141295944,-19.524728587040556,19.524728587040556
DDO161,10.52,67.5,32.79,15.57,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.2142692286004759,2184502527.644879,84.8948658916308,1196.39655,45.71094550739413,-21.78905449260587,21.78905449260587,-0.5,0.9578320067735472,35.779412168409124,-31.720587831590876,31.720587831590876,45.71094550739413,-21.78905449260587,21.78905449260587
DDO161,10.99,66.8,32.06,15.18,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.2238420933763527,2311746795.0193124,82.31997579209248,1143.0598000000002,45.252141760971895,-21.547858239028105,21.547858239028105,-0.5,0.9578320067735472,35.03599144673256,-31.764008553267438,31.764008553267438,45.252141760971895,-21.547858239028102,21.547858239028102
DDO161,11.46,66.8,31.18,14.81,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.2334149581522295,2440373529.760073,79.91851860390335,1081.8604500000001,44.69593575707676,-22.10406424292324,22.10406424292324,-0.5,0.9578320067735472,34.16101796317351,-32.63898203682649,32.63898203682649,44.69593575707676,-22.104064242923236,22.104064242923236
DDO161,11.94,66.6,30.3,14.47,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.243191500902061,2573100412.34786,77.6262194169552,1022.7804500000001,44.15469974802733,-22.44530025197266,22.44530025197266,-0.5,0.9578320067735472,33.29455710724554,-33.305442892754456,33.305442892754456,44.15469974802733,-22.44530025197266,22.44530025197266
DDO161,12.41,66.8,29.42,14.16,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.2527643656779378,2704339325.1298914,75.52278124880704,965.7892,43.62369671746877,-23.17630328253123,23.17630328253123,-0.5,0.9578320067735472,32.4364558821063,-34.363544117893696,34.363544117893696,43.62369671746877,-23.17630328253123,23.17630328253123
DDO161,12.9,66.3,28.69,13.86,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.2627445864017243,2842450838.639905,73.46388580262457,919.1659000000001,43.20705991911342,-23.092940080886574,23.092940080886574,-0.5,0.9578320067735472,31.718793534370658,-34.581206465629336,34.581206465629336,43.20705991911341,-23.092940080886585,23.092940080886585
DDO161,13.37,66.1,27.81,13.59,0.0,10,0.548,1.22,169.37,1.378,1.9,274000000.0,183274000.0,457274000.0,0.400796896390348,48896410.5397765,0.7019227931893244,41.63169592337408,49.0971105310482,0.272317451177601,2976109329.249075,71.60550655812806,865.74015,42.69784271695904,-23.40215728304096,23.40215728304096,-0.5,0.9578320067735472,30.873718446064736,-35.22628155393526,35.22628155393526,42.69784271695904,-23.402157283040957,23.402157283040957
DDO168,0.41,15.0,10.41,8.28,0.0,10,0.191,1.02,92.22,0.413,1.9,95500000.0,54928999.99999999,150429000.0,0.365149007172819,23011840.57513526,0.6608506104092697,80.93392607873746,54.16916034908182,0.007568882318977,15840411.232369088,405.283658973281,142.6473,17.573093073760383,2.5730930737603828,2.5730930737603828,-0.5,0.9017855987689867,12.840012958099116,-2.1599870419008838,2.1599870419008838,17.573093073760383,2.5730930737603828,2.5730930737603828
DDO168,0.82,23.4,18.08,12.66,0.0,10,0.191,1.02,92.22,0.413,1.9,95500000.0,54928999.99999999,150429000.0,0.365149007172819,23011840.57513526,0.6608506104092697,80.93392607873746,54.16916034908182,0.0151377646379541,40550588.41355147,259.37601310786386,407.02419999999995,24.894026005217565,1.494026005217567,1.494026005217567,-0.5,0.9017855987689867,20.862211579323187,-2.5377884206768115,2.5377884206768115,24.894026005217565,1.4940260052175667,1.4940260052175667
DDO168,1.24,29.2,20.09,15.11,0.0,10,0.191,1.02,92.22,0.413,1.9,95500000.0,54928999.99999999,150429000.0,0.365149007172819,23011840.57513526,0.6608506104092697,80.93392607873746,54.16916034908182,0.0228912538427599,70969901.09358206,198.51402010431715,517.76415,27.63913050241185,-1.560869497588147,1.560869497588147,-0.5,0.9017855987689867,23.45524186163129,-5.744758138368709,5.744758138368709,27.639130502411852,-1.560869497588147,1.560869497588147
DDO168,1.64,36.2,20.2,15.99,0.0,10,0.191,1.02,92.22,0.413,1.9,95500000.0,54928999.99999999,150429000.0,0.365149007172819,23011840.57513526,0.6608506104092697,80.93392607873746,54.16916034908182,0.0302755292759083,103534175.7750424,165.560370290243,535.88005,28.41476829530726,-7.785231704692745,7.785231704692745,-0.5,0.9017855987689867,23.902660437021417,-12.297339562978586,12.297339562978586,28.41476829530726,-7.785231704692745,7.785231704692745
DDO168,2.06,44.0,22.0,16.89,0.0,10,0.191,1.02,92.22,0.413,1.9,95500000.0,54928999.99999999,150429000.0,0.365149007172819,23011840.57513526,0.6608506104092697,80.93392607873746,54.16916034908182,0.0380290184807141,140793730.84475312,142.69515621818908,626.6360500000001,30.34119430427005,-13.658805695729946,13.658805695729946,-0.5,0.9017855987689867,25.78246565981655,-18.21753434018345,18.21753434018345,30.341194304270054,-13.658805695729946,13.658805695729946
DDO168,2.47,52.1,22.63,17.03,0.0,10,0.191,1.02,92.22,0.413,1.9,95500000.0,54928999.99999999,150429000.0,0.365149007172819,23011840.57513526,0.6608506104092697,80.93392607873746,54.16916034908182,0.0455979007996912,179744611.26180628,126.71333672442016,657.12735,31.146577528025738,-20.953422471974264,20.953422471974264,-0.5,0.9017855987689867,26.40846943906762,-25.69153056093238,25.69153056093238,31.146577528025738,-20.953422471974264,20.953422471974264
DDO168,2.89,52.9,22.95,16.99,0.0,10,0.191,1.02,92.22,0.413,1.9,95500000.0,54928999.99999999,150429000.0,0.365149007172819,23011840.57513526,0.6608506104092697,80.93392607873746,54.16916034908182,0.053351390004497,221949414.45935425,114.2927474697838,671.0325499999999,31.64393449284831,-21.25606550715169,21.25606550715169,-0.5,0.9017855987689867,26.70665185870763,-26.19334814129237,26.19334814129237,31.64393449284831,-21.25606550715169,21.25606550715169
