H0,theta_star,r_s_Mpc,D_M_Mpc,model,flux_power
70.9009009009009,0.010450734873945364,143.5133265631832,13732.36698607435,lcdm,
70.94594594594595,0.010452047028909724,143.51332656315066,13730.643018176397,lcdm,
70.990990990991,0.01045335883675126,143.51332656311814,13728.919938973399,lcdm,
71.03603603603604,0.010454670297713724,143.5133265630856,13727.197747639135,lcdm,
71.08108108108108,0.010455981412040575,143.51332656305297,13725.476443348525,lcdm,
71.12612612612612,0.010457292179975018,143.5133265630204,13723.756025277593,lcdm,
71.17117117117117,0.010458602601759926,143.51332656298777,13722.036492603516,lcdm,
71.21621621621621,0.010459912677637906,143.51332656295514,13720.31784450459,lcdm,
71.26126126126127,0.010461222407851287,143.5133265629225,13718.600080160215,lcdm,
71.30630630630631,0.01046253179264209,143.51332656288974,13716.883198750931,lcdm,
71.35135135135135,0.010463840832252075,143.5133265628571,13715.167199458396,lcdm,
71.3963963963964,0.010465149526922695,143.5133265628244,13713.452081465375,lcdm,
71.44144144144144,0.010466457876895121,143.5133265627916,13711.737843955752,lcdm,
71.48648648648648,0.010467765882410263,143.5133265627589,13710.024486114522,lcdm,
71.53153153153153,0.010469073543708712,143.51332656272606,13708.312007127794,lcdm,
71.57657657657657,0.010470380861030812,143.51332656269327,13706.600406182773,lcdm,
71.62162162162161,0.010471687834616593,143.51332656266044,13704.889682467792,lcdm,
71.66666666666666,0.010472994464705818,143.51332656262755,13703.179835172268,lcdm,
71.71171171171171,0.010474300751537982,143.51332656259473,13701.470863486722,lcdm,
71.75675675675676,0.010475606695352262,143.51332656256182,13699.76276660279,lcdm,
71.8018018018018,0.010476912296387593,143.51332656252893,13698.055543713188,lcdm,
71.84684684684684,0.010478217554882603,143.51332656249605,13696.349194011744,lcdm,
71.89189189189189,0.010479522471075647,143.51332656246302,13694.643716693363,lcdm,
71.93693693693693,0.010480827045204814,143.51332656243005,13692.939110954057,lcdm,
71.98198198198199,0.010482131277507911,143.5133265623971,13691.235375990911,lcdm,
72.02702702702703,0.010483435168222442,143.5133265623641,13689.532511002122,lcdm,
72.07207207207207,0.010484738717585661,143.51332656233106,13687.830515186944,lcdm,
72.11711711711712,0.010486041925834532,143.51332656229798,13686.129387745745,lcdm,
72.16216216216216,0.010487344793205757,143.5133265622649,13684.429127879941,lcdm,
72.2072072072072,0.010488647319935736,143.5133265622318,13682.729734792067,lcdm,
72.25225225225225,0.010489949506260617,143.5133265621987,13681.0312076857,lcdm,
72.29729729729729,0.010491251352416258,143.5133265621656,13679.33354576552,lcdm,
72.34234234234233,0.010492552858638246,143.51332656213236,13677.636748237257,lcdm,
72.38738738738739,0.010493854025161906,143.5133265620992,13675.940814307733,lcdm,
72.43243243243244,0.010495154852222273,143.513326562066,13674.245743184827,lcdm,
72.47747747747748,0.01049645534005412,143.51332656203283,13672.551534077491,lcdm,
72.52252252252252,0.01049775548889193,143.51332656199958,13670.858186195746,lcdm,
72.56756756756756,0.010499055298969932,143.5133265619663,13669.165698750674,lcdm,
72.61261261261261,0.010500354770522075,143.51332656193304,13667.474070954422,lcdm,
72.65765765765767,0.010501653903782044,143.5133265618997,13665.783302020182,lcdm,
72.70270270270271,0.010502952698983242,143.5133265618664,13664.093391162227,lcdm,
72.74774774774775,0.010504251156358804,143.51332656183305,13662.404337595879,lcdm,
72.7927927927928,0.010505549276141602,143.51332656179972,13660.716140537508,lcdm,
72.83783783783784,0.010506847058564231,143.5133265617663,13659.028799204536,lcdm,
72.88288288288288,0.010508144503859024,143.5133265617329,13657.342312815443,lcdm,
72.92792792792793,0.010509441612258036,143.51332656169944,13655.656680589758,lcdm,
72.97297297297297,0.010510738383993065,143.51332656166602,13653.97190174805,lcdm,
73.01801801801801,0.010512034819295635,143.51332656163257,13652.287975511934,lcdm,
73.06306306306305,0.010513330918397007,143.5133265615991,13650.604901104065,lcdm,
73.10810810810811,0.010514626681528166,143.5133265615656,13648.922677748154,lcdm,
73.15315315315316,0.010515922108919828,143.51332656153207,13647.241304668947,lcdm,
73.1981981981982,0.010517217200802466,143.5133265614985,13645.560781092208,lcdm,
73.24324324324324,0.010518511957406268,143.51332656146494,13643.881106244757,lcdm,
73.28828828828829,0.010519806378961162,143.51332656143134,13642.202279354438,lcdm,
73.33333333333333,0.010521100465696813,143.5133265613977,13640.524299650131,lcdm,
73.37837837837839,0.010522394217842627,143.51332656136407,13638.84716636174,lcdm,
73.42342342342343,0.010523687635627723,143.51332656133042,13637.170878720219,lcdm,
73.46846846846847,0.010524980719281,143.51332656129676,13635.4954359575,lcdm,
73.51351351351352,0.010526273469031044,143.51332656126306,13633.820837306597,lcdm,
73.55855855855856,0.01052756588510622,143.51332656122935,13632.147082001506,lcdm,
73.6036036036036,0.010528857967734607,143.5133265611956,13630.474169277259,lcdm,
73.64864864864865,0.010530149717144036,143.51332656116188,13628.802098369903,lcdm,
73.69369369369369,0.010531441133562065,143.51332656112808,13627.130868516506,lcdm,
73.73873873873873,0.010532732217216003,143.51332656109426,13625.460478955147,lcdm,
73.78378378378378,0.010534022968332894,143.51332656106047,13623.790928924922,lcdm,
73.82882882882883,0.010535313387139528,143.51332656102662,13622.122217665925,lcdm,
73.87387387387388,0.010536603473862422,143.5133265609928,13620.45434441929,lcdm,
73.91891891891892,0.010537893228727844,143.5133265609589,13618.787308427125,lcdm,
73.96396396396396,0.010539182651961805,143.51332656092495,13617.12110893256,lcdm,
74.009009009009,0.010540471743790063,143.51332656089102,13615.45574517973,lcdm,
74.05405405405405,0.01054176050443811,143.5133265608571,13613.791216413767,lcdm,
74.0990990990991,0.010543048934131176,143.51332656082315,13612.127521880811,lcdm,
74.14414414414415,0.01054433703309425,143.5133265607892,13610.464660827995,lcdm,
74.1891891891892,0.010545624801552047,143.51332656075513,13608.802632503446,lcdm,
74.23423423423424,0.010546912239729053,143.51332656072114,13607.141436156291,lcdm,
74.27927927927928,0.010548199347849466,143.5133265606871,13605.481071036655,lcdm,
74.32432432432432,0.010549486126137248,143.513326560653,13603.82153639565,lcdm,
74.36936936936937,0.010550772574816117,143.51332656061894,13602.162831485366,lcdm,
74.41441441441441,0.010552058694109512,143.51332656058486,13600.504955558905,lcdm,
74.45945945945945,0.010553344484240631,143.5133265605507,13598.847907870339,lcdm,
74.5045045045045,0.010554629945432431,143.5133265605166,13597.191687674724,lcdm,
74.54954954954955,0.010555915077907593,143.51332656048237,13595.536294228104,lcdm,
74.5945945945946,0.010557199881888564,143.51332656044818,13593.881726787507,lcdm,
74.63963963963964,0.010558484357597528,143.513326560414,13592.227984610941,lcdm,
74.68468468468468,0.010559768505256428,143.51332656037977,13590.575066957375,lcdm,
74.72972972972973,0.01056105232508695,143.51332656034552,13588.922973086772,lcdm,
74.77477477477477,0.01056233581731052,143.5133265603112,13587.271702260068,lcdm,
74.81981981981983,0.010563618982148344,143.51332656027694,13585.621253739157,lcdm,
74.86486486486487,0.010564901819821343,143.5133265602426,13583.971626786919,lcdm,
74.90990990990991,0.01056618433055021,143.51332656020827,13582.322820667197,lcdm,
74.95495495495496,0.010567466514555382,143.51332656017394,13580.674834644806,lcdm,
75.0,0.010568748372057055,143.51332656013952,13579.027667985505,lcdm,
75.04504504504504,0.01057002990327517,143.51332656010516,13577.381319956052,lcdm,
75.09009009009009,0.010571311108429416,143.51332656007074,13575.73578982414,lcdm,
75.13513513513513,0.010572591987739249,143.51332656003632,13574.091076858434,lcdm,
75.18018018018017,0.01057387254142387,143.51332656000187,13572.447180328547,lcdm,
75.22522522522522,0.010575152769702228,143.51332655996734,13570.804099505065,lcdm,
75.27027027027027,0.010576432672793035,143.51332655993286,13569.161833659526,lcdm,
75.31531531531532,0.01057771225091476,143.51332655989836,13567.520382064404,lcdm,
75.36036036036036,0.01057899150428562,143.5133265598638,13565.87974399314,lcdm,
75.4054054054054,0.010580270433123585,143.51332655982924,13564.239918720128,lcdm,
75.45045045045045,0.010581549037646389,143.51332655979465,13562.600905520705,lcdm,
75.49549549549549,0.01058282731807152,143.51332655976006,13560.96270367115,lcdm,
75.54054054054055,0.010584105274616213,143.5133265597254,13559.325312448698,lcdm,
75.58558558558559,0.010585382907497484,143.51332655969082,13557.688731131519,lcdm,
75.63063063063063,0.01058666021693207,143.51332655965612,13556.052958998729,lcdm,
75.67567567567568,0.010587937203136503,143.51332655962145,13554.417995330383,lcdm,
75.72072072072072,0.010589213866327047,143.51332655958672,13552.783839407473,lcdm,
75.76576576576576,0.010590490206719738,143.51332655955198,13551.150490511931,lcdm,
75.8108108108108,0.010591766224530369,143.51332655951722,13549.51794792662,lcdm,
75.85585585585585,0.010593041919974486,143.51332655948246,13547.886210935349,lcdm,
75.9009009009009,0.010594317293267406,143.5133265594477,13546.25527882284,lcdm,
75.94594594594594,0.010595592344624188,143.5133265594129,13544.625150874765,lcdm,
75.990990990991,0.010596867074259678,143.51332655937807,13542.995826377699,lcdm,
76.03603603603604,0.010598141482388456,143.5133265593432,13541.367304619173,lcdm,
76.08108108108108,0.01059941556922488,143.51332655930833,13539.739584887626,lcdm,
76.12612612612612,0.010600689334983072,143.51332655927345,13538.112666472422,lcdm,
76.17117117117117,0.010601962779876895,143.51332655923855,13536.486548663865,lcdm,
76.21621621621621,0.010603235904119997,143.51332655920356,13534.86123075315,lcdm,
76.26126126126127,0.010604508707925791,143.51332655916866,13533.236712032407,lcdm,
76.30630630630631,0.01060578119150743,143.51332655913367,13531.612991794687,lcdm,
76.35135135135135,0.010607053355077846,143.51332655909872,13529.99006933396,lcdm,
76.3963963963964,0.010608325198849737,143.51332655906367,13528.367943945086,lcdm,
76.44144144144144,0.010609596723035556,143.5133265590286,13526.746614923872,lcdm,
76.48648648648648,0.010610867927847538,143.51332655899358,13525.126081567007,lcdm,
76.53153153153153,0.010612138813497662,143.5133265589585,13523.506343172105,lcdm,
76.57657657657657,0.010613409380197683,143.5133265589234,13521.887399037685,lcdm,
76.62162162162161,0.010614679628159129,143.51332655888828,13520.269248463164,lcdm,
76.66666666666666,0.010615949557593277,143.51332655885315,13518.651890748886,lcdm,
76.71171171171171,0.010617219168711188,143.51332655881797,13517.035325196068,lcdm,
76.75675675675676,0.010618488461723684,143.51332655878278,13515.41955110685,lcdm,
76.8018018018018,0.01061975743684135,143.5133265587476,13513.80456778427,lcdm,
76.84684684684684,0.010621026094274545,143.51332655871238,13512.19037453225,lcdm,
76.89189189189189,0.010622294434233393,143.51332655867714,13510.576970655628,lcdm,
76.93693693693693,0.010623562456927785,143.51332655864186,13508.964355460128,lcdm,
76.98198198198199,0.010624830162567388,143.51332655860656,13507.352528252362,lcdm,
77.02702702702703,0.01062609755136163,143.51332655857126,13505.741488339852,lcdm,
77.07207207207207,0.010627364623519717,143.51332655853594,13504.131235030987,lcdm,
77.11711711711712,0.010628631379250623,143.51332655850064,13502.521767635064,lcdm,
77.16216216216216,0.010629897818763081,143.51332655846522,13500.913085462262,lcdm,
77.2072072072072,0.010631163942265615,143.51332655842987,13499.305187823642,lcdm,
77.25225225225225,0.010632429749966503,143.51332655839443,13497.698074031156,lcdm,
77.29729729729729,0.010633695242073807,143.51332655835898,13496.09174339763,lcdm,
77.34234234234233,0.010634960418795357,143.51332655832357,13494.486195236786,lcdm,
77.38738738738738,0.010636225280338743,143.51332655828807,13492.881428863215,lcdm,
77.43243243243244,0.010637489826911348,143.51332655825257,13491.277443592387,lcdm,
77.47747747747748,0.01063875405872032,143.51332655821707,13489.674238740654,lcdm,
77.52252252252252,0.010640017975972575,143.51332655818155,13488.071813625238,lcdm,
77.56756756756756,0.010641281578874813,143.513326558146,13486.470167564234,lcdm,
77.61261261261261,0.010642544867633497,143.51332655811044,13484.86929987662,lcdm,
77.65765765765765,0.010643807842454871,143.51332655807482,13483.269209882235,lcdm,
77.70270270270271,0.010645070503544959,143.5133265580392,13481.669896901785,lcdm,
77.74774774774775,0.010646332851109547,143.51332655800357,13480.07136025686,lcdm,
77.7927927927928,0.010647594885354206,143.5133265579679,13478.4735992699,lcdm,
77.83783783783784,0.010648856606484292,143.51332655793226,13476.876613264214,lcdm,
77.88288288288288,0.010650118014704908,143.51332655789653,13475.280401563981,lcdm,
77.92792792792793,0.010651379110220967,143.5133265578608,13473.684963494232,lcdm,
77.97297297297297,0.010652639893237137,143.51332655782508,13472.090298380872,lcdm,
78.01801801801801,0.01065390036395788,143.51332655778933,13470.496405550644,lcdm,
78.06306306306305,0.010655160522587413,143.51332655775354,13468.903284331182,lcdm,
78.10810810810811,0.01065642036932976,143.51332655771776,13467.310934050935,lcdm,
78.15315315315316,0.010657679904388699,143.51332655768192,13465.719354039235,lcdm,
78.1981981981982,0.010658939127967799,143.5133265576461,13464.128543626268,lcdm,
78.24324324324324,0.010660198040270406,143.51332655761024,13462.53850214305,lcdm,
78.28828828828829,0.010661456641499647,143.51332655757435,13460.949228921469,lcdm,
78.33333333333333,0.010662714931858424,143.51332655753845,13459.360723294256,lcdm,
78.37837837837839,0.010663972911549427,143.51332655750252,13457.772984594978,lcdm,
78.42342342342343,0.010665230580775118,143.5133265574666,13456.186012158067,lcdm,
78.46846846846847,0.010666487939737745,143.51332655743062,13454.599805318783,lcdm,
78.51351351351352,0.010667744988639337,143.5133265573946,13453.01436341324,lcdm,
78.55855855855856,0.010669001727681707,143.5133265573586,13451.429685778385,lcdm,
78.6036036036036,0.010670258157066445,143.51332655732259,13449.845771752016,lcdm,
78.64864864864865,0.010671514276994927,143.51332655728655,13448.262620672758,lcdm,
78.69369369369369,0.01067277008766831,143.51332655725048,13446.680231880078,lcdm,
78.73873873873873,0.010674025589287532,143.51332655721436,13445.098604714283,lcdm,
78.78378378378378,0.010675280782053322,143.51332655717826,13443.517738516513,lcdm,
78.82882882882883,0.010676535666166184,143.51332655714214,13441.937632628737,lcdm,
78.87387387387388,0.01067779024182641,143.513326557106,13440.358286393759,lcdm,
78.91891891891892,0.010679044509234075,143.51332655706983,13438.779699155211,lcdm,
78.96396396396396,0.010680298468589042,143.51332655703362,13437.201870257559,lcdm,
79.009009009009,0.010681552120090958,143.5133265569974,13435.624799046089,lcdm,
79.05405405405405,0.010682805463939257,143.51332655696115,13434.048484866913,lcdm,
79.0990990990991,0.010684058500333151,143.5133265569249,13432.472927066981,lcdm,
79.14414414414415,0.01068531122947164,143.5133265568886,13430.898124994055,lcdm,
79.1891891891892,0.010686563651553526,143.51332655685232,13429.32407799672,lcdm,
79.23423423423424,0.010687815766777381,143.51332655681603,13427.750785424378,lcdm,
79.27927927927928,0.010689067575341559,143.51332655677967,13426.178246627263,lcdm,
79.32432432432432,0.010690319077444221,143.51332655674332,13424.606460956415,lcdm,
79.36936936936937,0.01069157027328331,143.51332655670694,13423.035427763685,lcdm,
79.41441441441441,0.010692821163056546,143.51332655667053,13421.465146401757,lcdm,
79.45945945945945,0.010694071746961442,143.5133265566341,13419.895616224123,lcdm,
79.5045045045045,0.010695322025195308,143.5133265565977,13418.32683658508,lcdm,
79.54954954954955,0.01069657199795524,143.51332655656122,13416.758806839733,lcdm,
79.5945945945946,0.010697821665438118,143.51332655652473,13415.191526344004,lcdm,
79.63963963963964,0.010699071027840614,143.51332655648824,13413.624994454629,lcdm,
79.68468468468468,0.010700320085359188,143.51332655645172,13412.059210529147,lcdm,
79.72972972972973,0.0107015688381901,143.51332655641517,13410.494173925887,lcdm,
79.77477477477477,0.010702817286529392,143.5133265563786,13408.929884004001,lcdm,
79.81981981981983,0.010704065430572897,143.513326556342,13407.366340123443,lcdm,
79.86486486486487,0.010705313270516242,143.5133265563054,13405.803541644957,lcdm,
79.90990990990991,0.010706560806554856,143.5133265562688,13404.241487930085,lcdm,
79.95495495495496,0.01070780803888393,143.51332655623213,13402.680178341192,lcdm,
80.0,0.010709054967698483,143.51332655619547,13401.119612241413,lcdm,
80.04504504504504,0.010710301593193304,143.51332655615877,13399.559788994691,lcdm,
80.09009009009009,0.010711547915562981,143.51332655612208,13398.000707965768,lcdm,
80.13513513513513,0.010712793935001897,143.51332655608533,13396.442368520171,lcdm,
80.18018018018017,0.010714039651704225,143.51332655604855,13394.884770024222,lcdm,
80.22522522522522,0.010715285065863946,143.5133265560118,13393.32791184503,lcdm,
80.27027027027027,0.010716530177674816,143.51332655597503,13391.771793350501,lcdm,
80.31531531531532,0.010717774987330387,143.51332655593822,13390.216413909331,lcdm,
80.36036036036036,0.010719019495024023,143.5133265559014,13388.661772890986,lcdm,
80.4054054054054,0.010720263700948869,143.51332655586452,13387.107869665735,lcdm,
80.45045045045045,0.010721507605297869,143.51332655582766,13385.554703604626,lcdm,
80.49549549549549,0.010722751208263763,143.51332655579077,13384.002274079487,lcdm,
80.54054054054055,0.010723994510039084,143.51332655575385,13382.450580462933,lcdm,
80.58558558558559,0.01072523751081618,143.51332655571693,13380.899622128341,lcdm,
80.63063063063063,0.010726480210787162,143.51332655567995,13379.349398449898,lcdm,
80.67567567567568,0.010727722610143963,143.51332655564298,13377.79990880255,lcdm,
80.72072072072072,0.010728964709078316,143.513326555606,13376.251152562014,lcdm,
80.76576576576576,0.010730206507781729,143.51332655556894,13374.703129104795,lcdm,
80.8108108108108,0.010731448006445536,143.5133265555319,13373.155837808165,lcdm,
80.85585585585585,0.010732689205260845,143.51332655549484,13371.609278050171,lcdm,
80.9009009009009,0.01073393010441858,143.51332655545775,13370.063449209629,lcdm,
80.94594594594594,0.010735170704109459,143.51332655542066,13368.518350666123,lcdm,
80.990990990991,0.010736411004523987,143.51332655538351,13366.973981800018,lcdm,
81.03603603603604,0.010737651005852493,143.51332655534637,13365.430341992422,lcdm,
81.08108108108108,0.010738890708285086,143.51332655530922,13363.887430625238,lcdm,
81.12612612612612,0.010740130112011678,143.51332655527204,13362.345247081117,lcdm,
81.17117117117117,0.010741369217221991,143.5133265552348,13360.803790743472,lcdm,
81.21621621621621,0.010742608024105541,143.5133265551976,13359.263060996487,lcdm,
81.26126126126127,0.01074384653285164,143.51332655516035,13357.723057225106,lcdm,
81.30630630630631,0.010745084743649415,143.5133265551231,13356.183778815022,lcdm,
81.35135135135135,0.010746322656687783,143.5133265550858,13354.645225152703,lcdm,
81.3963963963964,0.010747560272155466,143.51332655504848,13353.107395625362,lcdm,
81.44144144144144,0.010748797590240996,143.51332655501116,13351.57028962097,lcdm,
81.48648648648648,0.010750034611132699,143.51332655497382,13350.033906528255,lcdm,
81.53153153153153,0.010751271335018705,143.5133265549365,13348.498245736704,lcdm,
81.57657657657657,0.010752507762086945,143.5133265548991,13346.963306636546,lcdm,
81.62162162162161,0.010753743892525161,143.51332655486164,13345.429088618761,lcdm,
81.66666666666666,0.010754979726520897,143.5133265548242,13343.895591075094,lcdm,
81.71171171171171,0.010756215264261498,143.51332655478677,13342.36281339802,lcdm,
81.75675675675676,0.010757450505934112,143.51332655474928,13340.830754980774,lcdm,
81.8018018018018,0.01075868545172569,143.51332655471177,13339.299415217336,lcdm,
81.84684684684684,0.010759920101823011,143.51332655467428,13337.768793502415,lcdm,
81.89189189189189,0.01076115445641262,143.51332655463676,13336.238889231492,lcdm,
81.93693693693693,0.010762388515680898,143.51332655459922,13334.709701800766,lcdm,
81.98198198198199,0.010763622279814025,143.51332655456164,13333.181230607182,lcdm,
82.02702702702703,0.010764855748997972,143.513326554524,13331.653475048442,lcdm,
82.07207207207207,0.010766088923418545,143.51332655448644,13330.126434522967,lcdm,
82.11711711711712,0.01076732180326133,143.51332655444878,13328.600108429917,lcdm,
82.16216216216216,0.010768554388711736,143.51332655441115,13327.074496169205,lcdm,
82.2072072072072,0.010769786679954969,143.51332655437338,13325.549597141458,lcdm,
82.25225225225225,0.010771018677176055,143.51332655433572,13324.02541074806,lcdm,
82.29729729729729,0.010772250380559815,143.513326554298,13322.501936391109,lcdm,
82.34234234234233,0.010773481790290893,143.5133265542603,13320.979173473435,lcdm,
82.38738738738738,0.010774712906553722,143.5133265542225,13319.457121398611,lcdm,
82.43243243243244,0.010775943729532562,143.51332655418474,13317.935779570931,lcdm,
82.47747747747748,0.010777174259411465,143.51332655414686,13316.41514739542,lcdm,
82.52252252252252,0.01077840449637432,143.51332655410909,13314.895224277827,lcdm,
82.56756756756756,0.010779634440604792,143.51332655407126,13313.37600962463,lcdm,
82.61261261261261,0.010780864092286374,143.51332655403334,13311.857502843026,lcdm,
82.65765765765765,0.010782093451602378,143.51332655399548,13310.339703340938,lcdm,
82.70270270270271,0.010783322518735905,143.5133265539576,13308.82261052702,lcdm,
82.74774774774775,0.01078455129386988,143.51332655391965,13307.306223810632,lcdm,
82.7927927927928,0.010785779777187036,143.51332655388168,13305.790542601862,lcdm,
82.83783783783784,0.010787007968869921,143.5133265538437,13304.275566311517,lcdm,
82.88288288288288,0.010788235869100889,143.51332655380574,13302.761294351123,lcdm,
82.92792792792793,0.010789463478062105,143.5133265537677,13301.247726132915,lcdm,
82.97297297297297,0.01079069079593556,143.5133265537297,13299.734861069846,lcdm,
83.01801801801801,0.01079191782290304,143.51332655369163,13298.222698575586,lcdm,
83.06306306306305,0.010793144559146154,143.51332655365357,13296.711238064518,lcdm,
83.1081081081081,0.010794371004846322,143.51332655361549,13295.20047895173,lcdm,
83.15315315315316,0.010795597160184769,143.51332655357737,13293.690420653036,lcdm,
83.1981981981982,0.010796823025342553,143.51332655353926,13292.181062584934,lcdm,
83.24324324324324,0.010798048600500524,143.51332655350106,13290.672404164652,lcdm,
83.28828828828829,0.010799273885839362,143.5133265534629,13289.164444810121,lcdm,
83.33333333333333,0.010800498881539555,143.5133265534247,13287.657183939971,lcdm,
83.37837837837837,0.010801723587781408,143.5133265533865,13286.15062097354,lcdm,
83.42342342342343,0.010802948004745036,143.51332655334824,13284.644755330872,lcdm,
83.46846846846847,0.010804172132610373,143.51332655330998,13283.139586432711,lcdm,
83.51351351351352,0.010805395971557174,143.51332655327172,13281.635113700502,lcdm,
83.55855855855856,0.010806619521764997,143.5133265532334,13280.131336556393,lcdm,
83.6036036036036,0.01080784278341323,143.5133265531951,13278.628254423229,lcdm,
83.64864864864865,0.010809065756681065,143.51332655315676,13277.125866724553,lcdm,
83.69369369369369,0.010810288441747518,143.5133265531184,13275.624172884603,lcdm,
83.73873873873873,0.010811510838791427,143.51332655308002,13274.123172328314,lcdm,
83.78378378378378,0.010812732947991434,143.51332655304165,13272.622864481324,lcdm,
83.82882882882882,0.010813954769526003,143.5133265530032,13271.123248769947,lcdm,
83.87387387387388,0.010815176303573416,143.5133265529647,13269.62432462121,lcdm,
83.91891891891892,0.01081639755031179,143.51332655292626,13268.12609146281,lcdm,
83.96396396396396,0.01081761850991903,143.5133265528878,13266.628548723153,lcdm,
84.009009009009,0.010818839182572882,143.51332655284932,13265.131695831316,lcdm,
84.05405405405405,0.010820059568450892,143.51332655281072,13263.635532217086,lcdm,
84.0990990990991,0.010821279667730456,143.5133265527722,13262.140057310913,lcdm,
84.14414414414415,0.010822499480588754,143.51332655273367,13260.645270543955,lcdm,
84.1891891891892,0.010823719007202809,143.51332655269505,13259.15117134803,lcdm,
84.23423423423424,0.010824938247749449,143.51332655265645,13257.657759155669,lcdm,
84.27927927927928,0.010826157202405337,143.5133265526178,13256.165033400057,lcdm,
84.32432432432432,0.010827375871346943,143.51332655257912,13254.67299351508,lcdm,
84.36936936936937,0.01082859425475057,143.5133265525405,13253.181638935295,lcdm,
84.41441441441441,0.010829812352792331,143.51332655250178,13251.690969095938,lcdm,
84.45945945945945,0.010831030165648165,143.51332655246307,13250.200983432931,lcdm,
84.5045045045045,0.01083224769349383,143.51332655242433,13248.711681382867,lcdm,
84.54954954954955,0.010833464936504913,143.5133265523856,13247.223062383011,lcdm,
84.5945945945946,0.010834681894856814,143.51332655234683,13245.73512587131,lcdm,
84.63963963963964,0.01083589856872476,143.51332655230803,13244.24787128638,lcdm,
84.68468468468468,0.010837114958283801,143.5133265522692,13242.76129806751,lcdm,
84.72972972972973,0.010838331063708804,143.51332655223038,13241.27540565467,lcdm,
84.77477477477477,0.010839546885174463,143.51332655219153,13239.790193488487,lcdm,
84.81981981981983,0.010840762422855303,143.51332655215265,13238.30566101026,lcdm,
84.86486486486487,0.010841977676925657,143.51332655211374,13236.821807661965,lcdm,
84.90990990990991,0.01084319264755969,143.5133265520748,13235.33863288624,lcdm,
84.95495495495496,0.0108444073349314,143.51332655203586,13233.856136126382,lcdm,
85.0,0.010845621739214589,143.5133265519969,13232.374316826372,lcdm,
85.04504504504504,0.010846835860582904,143.51332655195796,13230.893174430834,lcdm,
85.09009009009009,0.010848049699209798,143.51332655191894,13229.412708385069,lcdm,
85.13513513513513,0.010849263255268565,143.5133265518799,13227.932918135035,lcdm,
85.18018018018017,0.010850476528932316,143.51332655184086,13226.45380312735,lcdm,
85.22522522522522,0.01085168952037399,143.51332655180184,13224.975362809297,lcdm,
85.27027027027027,0.010852902229766346,143.51332655176273,13223.49759662881,lcdm,
85.31531531531532,0.010854114657281982,143.51332655172362,13222.020504034486,lcdm,
85.36036036036036,0.010855326803093314,143.51332655168451,13220.54408447558,lcdm,
85.4054054054054,0.01085653866737258,143.51332655164535,13219.068337401997,lcdm,
85.45045045045045,0.01085775025029185,143.51332655160618,13217.593262264309,lcdm,
85.49549549549549,0.010858961552023027,143.51332655156696,13216.118858513722,lcdm,
85.54054054054055,0.010860172572737832,143.51332655152777,13214.645125602114,lcdm,
85.58558558558559,0.010861383312607819,143.51332655148855,13213.172062982003,lcdm,
85.63063063063063,0.010862593771804365,143.51332655144932,13211.699670106562,lcdm,
85.67567567567568,0.010863803950498675,143.51332655141002,13210.227946429613,lcdm,
85.72072072072072,0.010865013848861793,143.51332655137074,13208.756891405623,lcdm,
85.76576576576576,0.01086622346706458,143.51332655133146,13207.286504489715,lcdm,
85.8108108108108,0.010867432805277723,143.5133265512921,13205.816785137651,lcdm,
85.85585585585585,0.01086864186367176,143.51332655125276,13204.347732805834,lcdm,
85.9009009009009,0.010869850642417023,143.51332655121334,13202.879346951328,lcdm,
85.94594594594594,0.010871059141683709,143.51332655117392,13201.411627031825,lcdm,
85.990990990991,0.010872267361641829,143.51332655113455,13199.944572505665,lcdm,
86.03603603603604,0.01087347530246122,143.51332655109513,13198.47818283183,lcdm,
86.08108108108108,0.010874682964311549,143.51332655105566,13197.01245746994,lcdm,
86.12612612612612,0.010875890347362326,143.51332655101618,13195.54739588026,lcdm,
86.17117117117117,0.010877097451782879,143.51332655097667,13194.082997523685,lcdm,
86.21621621621621,0.010878304277742373,143.51332655093717,13192.619261861757,lcdm,
86.26126126126127,0.010879510825409805,143.51332655089763,13191.156188356643,lcdm,
86.30630630630631,0.010880717094954003,143.51332655085807,13189.693776471151,lcdm,
86.35135135135135,0.010881923086543621,143.51332655081845,13188.232025668725,lcdm,
86.3963963963964,0.010883128800347152,143.51332655077888,13186.770935413451,lcdm,
86.44144144144144,0.010884334236532917,143.51332655073927,13185.310505170028,lcdm,
86.48648648648648,0.010885539395269072,143.5133265506996,13183.850734403793,lcdm,
86.53153153153153,0.01088674427672361,143.51332655065997,13182.391622580724,lcdm,
86.57657657657657,0.010887948881064343,143.5133265506203,13180.93316916742,lcdm,
86.62162162162161,0.010889153208458933,143.51332655058056,13179.475373631098,lcdm,
86.66666666666666,0.010890357259074857,143.51332655054085,13178.018235439633,lcdm,
86.71171171171171,0.010891561033079448,143.5133265505011,13176.56175406149,lcdm,
86.75675675675676,0.010892764530639856,143.51332655046133,13175.10592896578,lcdm,
86.8018018018018,0.010893967751923068,143.51332655042157,13173.650759622245,lcdm,
86.84684684684684,0.010895170697095908,143.51332655038175,13172.19624550123,lcdm,
86.89189189189189,0.010896373366325034,143.5133265503419,13170.74238607372,lcdm,
86.93693693693693,0.01089757575977694,143.51332655030205,13169.28918081131,lcdm,
86.98198198198199,0.010898777877617956,143.5133265502622,13167.836629186224,lcdm,
