PGC,NGC,UGC,IC,ra,dec,Dist,logMstar,logSFR,GammaStar,PGC_NAME
18794,,,,94.6264572,-18.5371952,25.9059887,,,,PGC18794
18796,,,,94.6489868,-18.5194817,27.6439342,9.51442528,-1.2547338,0.452251077,PGC18796
18797,,,,94.6569061,78.3569336,22.1000004,10.7243547,1.39839804,0.1999999879999999,PGC18797
18800,,,,94.7497025,63.4446106,65.2529984,9.69278049,-0.3477309639999999,0.3238253589999999,PGC18800
18803,,,,94.7375641,-24.5516968,36.9657974,9.6162672,-1.28933072,0.4921422899999999,PGC18803
18804,,,,94.7478333,-24.6302357,36.3914909,10.2579384,-1.65723717,0.5,PGC18804
18807,,,,94.8057861,80.0684738,66.4660492,10.8553343,0.0677177832,0.5,PGC18807
18808,,,,94.8215408,-24.4661942,36.3914909,10.2719936,-1.13896751,0.5,PGC18808
18812,,,,94.840126,76.8116913,38.7257462,10.7365923,-0.863209367,0.5,PGC18812
18815,,,,94.9221268,64.2840805,64.091423,9.85834694,-0.417716384,0.3842806819999999,PGC18815
18833,,,,95.0654221,-57.5784645,28.0,9.71676064,0.126713306,0.218771398,PGC18833
18835,,,,95.0711136,-57.5344582,33.4657097,9.25656509,0.0118137384,0.1999999879999999,PGC18835
18837,,,,95.0524826,66.5848312,64.6844788,10.5568609,-0.0803461223999999,0.482605636,PGC18837
18839,,,,95.1256866,-57.4952049,31.1458092,8.6135397,-0.568969905,0.1999999879999999,PGC18839
18848,,,,95.1783752,-16.0611668,25.6000004,9.33306122,-0.456010371,0.2010478679999999,PGC18848
18855,,,,95.2321625,-8.49558926,11.1999998,9.616745000000002,-0.1419355569999999,0.1999999879999999,PGC18855
18857,,,,95.2642136,-5.86702633,15.8500004,8.488189699999998,-2.04721165,0.3861826059999999,PGC18857
18858,,,,95.2731934,-20.0484238,24.0,10.2002974,0.174498022,0.2546687129999999,PGC18858
18876,,,,95.3777466,-65.4147491,66.4660492,10.3464775,0.17539154,0.3569358289999999,PGC18876
18877,,,,95.3781357,-22.0874691,31.6000004,10.0625076,-0.1804984809999999,0.3756037349999999,PGC18877
18878,,,,95.3865967,59.1266022,48.1060791,10.890296,-0.599241376,0.5,PGC18878
18879,,,,95.3971939,-44.7075119,62.8926926,10.0245934,-0.3286836149999999,0.3369986409999999,PGC18879
18880,,,,95.411972,-59.7400055,37.0,10.5187263,0.2335461379999999,0.386684,PGC18880
18881,,,,95.4117279,59.1253891,48.7079811,10.7167149,-0.575926244,0.5,PGC18881
18883,,,,95.415535,-27.2336826,23.5,10.9630079,-0.147363022,0.5,PGC18883
18886,,,,95.4291382,-27.558012,23.0038319,8.43313503,-1.03039098,0.1999999879999999,PGC18886
18889,,,,95.4383774,-20.1270027,24.1657448,8.91240883,-2.10729766,0.5,PGC18889
18893,,,,95.4604187,0.366138905,33.0,10.8303299,0.17129986,0.488733947,PGC18893
18894,,,,95.4597321,-20.2260208,24.1657448,9.03821278,-1.48100066,0.381724536,PGC18894
18909,,,,95.6178513,66.5786209,66.4660492,10.7151852,-0.754905045,0.5,PGC18909
18917,,,,95.78226470000001,83.2099457,64.6844788,10.0166569,-0.969926953,0.5,PGC18917
18923,,,,95.7885895,-68.7329025,58.7489433,10.28125,-0.0469958967999999,0.398096502,PGC18923
18928,,,,95.859375,64.574585,66.4660492,10.3613033,-2.36318898,0.5,PGC18928
18930,,,,95.8566132,-16.1623459,38.7257462,9.5645895,-0.6678812499999999,0.305642158,PGC18930
18960,,,,95.9800339,78.53001399999998,21.8999996,9.58723354,-0.6441586609999999,0.372569323,PGC18960
18964,,,,95.9995422,4.7107501,46.5600014,10.4656763,-0.0684135705,0.453917295,PGC18964
18965,,,,96.0070801,-58.1500282,31.7248802,8.634902,-2.25737095,0.4882068339999999,PGC18965
18977,,,,111.150017,6.14899731,54.600956,9.3268919,-0.8532463909999999,0.3592693209999999,PGC18977
18978,,,,96.1495361,-22.8382454,31.6000004,10.5851755,-0.1707671879999999,0.448436141,PGC18978
18983,,,,96.16212460000001,-22.5971737,57.8100014,9.68795967,-1.3038882,0.5,PGC18983
18984,,,,96.1940231,15.9683704,58.7489433,10.2070541,0.1947774439999999,0.2514612969999999,PGC18984
18985,,,,96.1962509,15.9791985,59.3198471,10.3659229,-0.628726423,0.5,PGC18985
18986,,,,96.2337341,72.1022415,63.4745903,9.46532917,-0.353066504,0.270085454,PGC18986
18987,,,,96.2234726,73.12895969999998,18.9583302,9.16340446,-1.50017691,0.422033042,PGC18987
18989,,,,96.2074203,65.7305298,,,,,PGC18989
18990,,,,96.2531204,64.5652466,64.6844788,10.6192169,-1.29684341,0.5,PGC18990
18991,,,,96.2372894,82.31849669999998,66.4660492,10.3821249,0.795256853,0.2180883439999999,PGC18991
19004,,,,96.33592220000001,-22.7241287,38.7257462,9.00827122,-0.4571006599999999,0.1999999879999999,PGC19004
19026,,,,96.4812469,64.7406921,65.2529984,11.1321354,0.0710473731,0.5,PGC19026
19030,,,,96.4916306,-22.0048561,24.0,9.78865528,-0.519120038,0.325062603,PGC19030
19038,,,,96.6842041,80.5049133,64.6844788,9.98775291,-0.487745613,0.437824398,PGC19038
19054,,,,96.6636124,-28.6643734,37.6699982,9.5538187,-0.496212929,0.260457367,PGC19054
19064,,,,96.7317505,59.0800819,29.0,10.0569334,-0.0898066163,0.284067035,PGC19064
19072,,,,96.82198330000001,18.8098259,35.2208748,9.42431259,-0.736761153,0.287633091,PGC19072
19095,,,,96.9560013,83.3102798,65.8566589,10.4104948,-0.513364613,0.5,PGC19095
19105,,,,97.1060104,-17.1038742,38.1417313,9.63542652,-0.831598103,0.36746347,PGC19105
19106,,,,97.1187668,-48.7638741,61.71632,9.91519451,-0.233251959,0.351121187,PGC19106
19111,,,,97.12734990000001,21.5500565,61.1223526,10.9832048,-0.6893072129999999,0.5,PGC19111
19119,,,,97.2619629,-23.655611,28.8137627,8.79577541,-1.63124716,0.3566507999999999,PGC19119
19127,,,,97.3231125,-17.3588581,35.3199997,10.674242,-0.937833488,0.5,PGC19127
19173,,,,97.7410812,-23.7290554,31.6000004,9.28642178,-1.65004885,0.5,PGC19173
19175,,,,97.7537537,-71.5016022,58.7489433,9.73394012,-0.631976604,0.408158153,PGC19175
19185,,,,97.8390274,-67.8419571,56.9639359,10.2152996,-0.588238537,0.5,PGC19185
19201,,,,97.9894791,-26.7690964,23.5,9.40628242,-1.45923221,0.480329394,PGC19201
19209,,,,98.0780182,19.2070408,62.8926926,10.2243786,-0.6836972239999999,0.4928748009999999,PGC19209
19212,,,,98.0863495,-67.894249,53.4318123,10.3971767,-1.83248973,0.5,PGC19212
19222,,,,98.1566162,71.5608444,53.5550308,10.5394325,-0.214964435,0.5,PGC19222
19228,,,,98.1965027,63.6736107,58.1567688,10.7232313,0.5256051419999999,0.363790482,PGC19228
19234,,,,98.2166595,-25.7225056,29.9778137,9.46316242,-0.7602769729999999,0.303341955,PGC19234
19249,,,,98.3895874,21.0370827,79.3231964,10.4904194,0.626224101,0.217463017,PGC19249
19255,,,,98.4279175,-24.9858475,33.2700005,9.50633526,-0.423121214,0.23218675,PGC19255
19279,,,,98.7529526,-21.768856,25.3279591,9.28742504,-1.22490954,0.379835099,PGC19279
19292,,,,98.8347855,14.9788342,52.3360023,10.0073204,0.2382600749999999,0.1999999879999999,PGC19292
19306,,,,99.0509796,82.9692383,66.4660492,10.9630356,-0.487435073,0.5,PGC19306
19341,,,,99.5056915,22.6517696,20.1094418,8.5093441,-2.42534566,0.5,PGC19341
19343,,,,99.5006714,-15.0230274,13.1800003,9.34539127,-1.1736505,0.3816773,PGC19343
19349,,,,99.5812378,-51.9528503,18.8799992,8.77378941,-2.00286388,0.4544182119999999,PGC19349
19351,,,,99.602211,-59.8538322,45.1856155,9.57954788,-0.881336689,0.3657970429999999,PGC19351
19355,,,,99.6201706,-24.8486671,31.6000004,10.4615622,-0.0710970311999999,0.453522623,PGC19355
19358,,,,99.6575851,-80.24691009999998,65.2529984,9.72739601,0.3275842669999999,0.1999999879999999,PGC19358
19360,,,,99.67607880000001,-20.2868462,29.2399998,9.83359337,-0.7413892749999998,0.3971503379999999,PGC19360
19366,,,,99.7190018,-25.1656952,36.9657974,9.08277798,-0.491098166,0.215306878,PGC19366
19388,,,,99.9561005,74.33314509999998,59.9239311,10.3102407,-0.3393208979999999,0.4860727189999999,PGC19388
19397,,,,100.029327,60.0806389,17.8999996,9.4683342,-0.750927687,0.302280158,PGC19397
19402,,,,100.086655,-27.0975418,20.0,9.08363438,-1.01848364,0.339317083,PGC19402
19405,,,,100.114212,-27.0395565,27.6439342,9.04867268,-1.31282628,0.4069745839999999,PGC19405
19408,,,,100.210083,82.9026413,67.0501556,10.1130171,-0.723894298,0.5,PGC19408
19413,,,,100.18,-58.5246582,28.0,9.90611362,0.167543203,0.1999999879999999,PGC19413
19415,,,,100.194351,-58.4696236,35.8096352,9.17350292,-0.779038966,0.2374945129999999,PGC19415
19417,,,,100.215378,-32.4822502,17.7991829,,,,PGC19417
19461,,,,100.591797,-26.8930969,25.3279591,9.13224792,-1.4391942,0.464256555,PGC19461
19466,,,,100.672081,-27.4594727,27.0644836,10.4601336,-1.43669498,0.5,PGC19466
19472,,,,100.708313,-35.5722542,34.9900017,9.46901131,-0.2864892479999999,0.2555251419999999,PGC19472
19474,,,,100.715103,-71.7982254,57.5439606,10.1842375,-1.71737015,0.5,PGC19474
19476,,,,100.720909,-23.4758587,31.7999992,10.607893,-1.11452472,0.5,PGC19476
19483,,,,100.785454,22.8738918,18.9583302,8.380351069999998,-1.9783057,0.338419676,PGC19483
19492,,,,100.83239,-35.1579781,24.7514114,9.03241253,-1.47006261,0.37713182,PGC19492
19499,,,,100.926994,28.4545841,72.4102173,10.5139704,-0.5157617329999999,0.5,PGC19499
19500,,,,100.899712,57.6200294,74.1994095,10.2378054,-0.484325767,0.5,PGC19500
19501,,,,100.92421,65.2062531,54.600956,10.5792818,0.6079525949999999,0.306720048,PGC19501
19508,,,,100.96875,-64.2426224,45.7720337,9.93497753,-0.4457914829999999,0.412144661,PGC19508
19512,,,,101.002556,12.4018908,48.4617996,10.3810644,0.0562256277,0.3295213579999999,PGC19512
19518,,,,101.029083,-27.1753712,20.0,9.44633389,-1.02288687,0.436109513,PGC19518
19519,,,,101.050873,66.100914,54.0007668,10.2859917,-1.12104595,0.5,PGC19519
19522,,,,101.093811,-26.1088181,33.5699997,10.5670652,-0.3673988879999999,0.5,PGC19522
19524,,,,101.102478,-63.7172928,37.0,10.0931206,0.0825150161999999,0.3163923619999999,PGC19524
19526,,,,101.114906,-17.932518,10.3999996,8.729074479999998,-1.6728406,0.3499184249999999,PGC19526
19528,,,,101.169518,-71.4573746,55.1823044,10.6949339,0.180948511,0.448377937,PGC19528
19531,,,,101.204483,-27.6384907,20.0,10.3104134,0.2998667959999999,0.3163777589999999,PGC19531
19542,,,,101.358192,-26.6601257,25.3279591,9.79164886,-0.793058157,0.4679429529999999,PGC19542
19548,,,,101.396629,29.2227497,72.4102173,10.3018694,0.333957076,0.305883616,PGC19548
19549,,,,101.422333,22.4295559,64.6844788,9.8591814,-1.61413455,0.5,PGC19549
19551,,,,101.418037,-27.6991138,21.2715816,9.14775181,-2.73707223,0.5,PGC19551
19554,,,,101.421127,71.3438339,54.600956,,,,PGC19554
19555,,,,101.436943,-27.7168179,21.2715816,8.41873932,-2.41685414,0.4715613719999999,PGC19555
19558,,,,101.444542,-31.2303333,32.0,9.39279175,0.146834403,0.1999999879999999,PGC19558
19562,,,,101.470581,-18.2118473,10.3999996,9.44150352,-0.533555269,0.242720306,PGC19562
19566,,,,101.504875,71.141304,58.1567688,10.0467701,-0.2545834779999999,0.3909585179999999,PGC19566
19568,,,,101.514954,29.3480778,71.8124466,11.033596,-0.837512374,0.5,PGC19568
19574,,,,101.591728,-26.1087074,30.5632782,10.357976,-0.194533005,0.459008187,PGC19574
19579,,,,101.631584,60.340332,17.8999996,9.09518147,-1.1150732,0.299995214,PGC19579
19583,,,,101.655563,-26.780653,22.4284897,8.853408809999998,-1.56373012,0.3539956209999999,PGC19583
19585,,,,101.68351,-27.2780285,28.2358208,9.2774353,-0.4905658359999999,0.258394271,PGC19585
19589,,,,101.693542,-26.4751396,23.5,9.19169617,-0.574182034,0.257906258,PGC19589
19590,,,,101.749542,74.5281906,59.9239311,10.3762856,-1.57190299,0.5,PGC19590
19603,,,,101.822372,33.5672493,71.219696,,,,PGC19603
19605,,,,101.824753,33.5991936,72.4102173,,,,PGC19605
19606,,,,101.836876,-25.6161671,37.5664368,,,,PGC19606
19607,,,,101.84758,-26.7362385,25.9059887,10.4811287,-0.917092204,0.5,PGC19607
19617,,,,101.915421,-26.7488327,30.5491867,11.0804672,-0.0918777063,0.5,PGC19617
19619,,,,101.927925,-26.7538242,17.1000004,10.618413,-0.514783502,0.5,PGC19619
19622,,,,101.942413,74.48182679999998,59.4565201,11.361825,-0.451351583,0.5,PGC19622
19627,,,,101.978149,84.1618195,63.6795349,9.64983273,0.182366937,0.1999999879999999,PGC19627
19641,,,,102.155479,-64.2733765,47.5334778,11.0246811,-0.733277142,0.5,PGC19641
19644,,,,102.314705,83.7992859,28.8137627,8.92345905,-1.52954209,0.363661081,PGC19644
19645,,,,102.184547,-32.0990143,38.1899986,9.45973396,-1.91718292,0.5,PGC19645
19648,,,,102.21167,-64.335556,46.9461899,10.779562,-0.0799395368,0.5,PGC19648
19652,,,,102.224525,66.2613373,55.9799995,10.1203003,0.0576765351,0.263485819,PGC19652
19655,,,,102.259064,-71.6898041,55.7699013,10.3156796,-0.598379314,0.5,PGC19655
19661,,,,102.333244,-26.4412498,29.3900108,9.42893505,-1.14290905,0.396277219,PGC19661
19674,,,,102.442017,29.5260735,70.0487442,9.9391613,-0.1881703439999999,0.345725298,PGC19674
19675,,,,102.479713,29.5213337,70.0487442,10.4977217,-0.646927655,0.5,PGC19675
19679,,,,102.463829,28.3710556,70.631752,10.1201859,-0.0504786893999999,0.3568273479999999,PGC19679
19682,,,,102.489151,25.6387997,70.0487442,9.82257748,0.20138289,0.225510404,PGC19682
19683,,,,102.498665,25.6343613,67.639473,10.5742455,0.429813504,0.350093186,PGC19683
19686,,,,102.515625,25.6721382,65.8566589,9.752924920000002,0.114441767,0.2292882059999999,PGC19686
19688,,,,102.53614,60.8457451,17.8999996,9.98914146,0.102720924,0.286172301,PGC19688
19690,,,,102.526123,20.2341118,71.8124466,10.1570559,-1.07649148,0.5,PGC19690
19696,,,,102.593872,-71.0312347,54.600956,9.09492683,-0.7332441809999999,0.2723759709999999,PGC19696
19705,,,,102.664101,-52.1420975,13.0,8.83921814,-1.98176682,0.4672963319999999,PGC19705
19716,,,,102.723129,33.4787216,72.4102173,,,,PGC19716
19725,,,,102.776161,12.9220276,56.3638191,10.6760778,0.395048499,0.3181164859999999,PGC19725
19731,,,,102.830421,26.7747631,68.2338104,10.0391874,0.268960476,0.258906513,PGC19731
19733,,,,102.837761,-29.5929089,41.5,9.48589706,-1.10464323,0.401486695,PGC19733
19735,,,,102.87928,-44.0618935,64.6844788,9.3515892,-1.09232163,0.361203045,PGC19735
19739,,,,102.903893,15.3798008,64.6547318,,,,PGC19739
19743,,,,102.949615,27.4814682,70.0487442,10.5682545,-0.0327319093,0.4724771979999999,PGC19743
19745,,,,102.97641,40.873806,72.4102173,9.83706188,-0.10171897,0.2987838689999999,PGC19745
19750,,,,102.991455,16.2946396,38.1417313,,,,PGC19750
19751,,,,102.990005,25.8498001,67.639473,9.49326038,-0.571092546,0.329792291,PGC19751
19760,,,,103.052872,15.2365837,64.6844788,10.4948921,-0.938524663,0.5,PGC19760
19763,,,,103.085503,15.2491388,64.6844788,10.5686817,-0.0219835266,0.401521713,PGC19763
19775,,,,103.216583,74.4807205,75.40504459999998,10.8334837,-0.1982531549999999,0.5,PGC19775
19776,,,,103.246048,71.4973984,58.7489433,9.45471573,-0.659038544,0.342269629,PGC19776
19778,,,,103.237755,-71.7617798,57.5439606,10.8724957,-0.838090062,0.5,PGC19778
19783,,,,103.263374,23.1357784,65.8566589,10.8322678,-1.08901906,0.5,PGC19783
19784,,,,103.258041,-26.5250835,32.8851433,10.476675,-1.19939029,0.5,PGC19784
19785,,,,103.262001,-39.27034,28.4400005,9.4516716,-1.02047157,0.3688545529999999,PGC19785
19786,,,,103.260025,-71.8659363,59.3472061,9.92730331,-0.750302792,0.493965983,PGC19786
19789,,,,103.293541,57.1777496,17.1000004,9.4067955,-1.13102126,0.3868492539999999,PGC19789
19792,,,,103.29937,27.0800915,63.5038681,10.5186119,-0.3804604409999999,0.5,PGC19792
19793,,,,103.298042,22.3118896,69.4384384,10.067296,0.2013379479999999,0.21785526,PGC19793
19811,,,,103.474846,-40.8627548,15.0,10.0145903,-1.4687469,0.5,PGC19811
19813,,,,103.478546,19.2996387,24.0,9.31202221,-0.2966620919999999,0.222793326,PGC19813
19816,,,,103.497696,-63.2185135,46.9461899,9.45230484,-0.8137602809999999,0.38165009,PGC19816
19817,,,,103.749626,84.04186249999998,68.2338104,10.2027092,-0.0203974843,0.37040925,PGC19817
19820,,,,103.553627,65.2026672,69.4384384,10.3780298,-0.1987918019999999,0.4657504559999999,PGC19820
19838,,,,103.714569,70.7481995,59.8687553,9.76621914,-0.277086645,0.3245228829999999,PGC19838
19840,,,,103.703674,23.5018883,65.8566589,10.1528063,-0.0366888754,0.294753551,PGC19840
19841,,,,103.646187,82.4791107,30.2999992,8.70947552,-1.51166952,0.302758634,PGC19841
19846,,,,103.727005,85.63808439999998,27.6566849,9.48523045,-1.90950334,0.5,PGC19846
19857,,,,103.809914,24.2633324,67.0501556,9.29881382,-0.4957470889999999,0.2022274139999999,PGC19857
19861,,,,103.854866,-26.6073284,34.5099983,9.86031914,-0.405687034,0.314238071,PGC19861
19862,,,,103.856796,-26.7600422,26.4850216,8.868678089999998,-1.73809671,0.4060270189999999,PGC19862
19863,,,,103.861862,15.9344225,29.3900108,9.479394910000002,-1.17170215,0.418499976,PGC19863
19867,,,,103.878624,69.562973,25.8999996,9.74342918,-0.5069227809999999,0.310214818,PGC19867
19878,,,,104.026253,84.9177475,30.2999992,9.4053154,-1.58589125,0.5,PGC19878
19885,,,,104.021355,-26.2807579,49.2000008,,,,PGC19885
19886,,,,104.043793,84.0788574,68.2338104,10.6610298,-0.304601789,0.5,PGC19886
19900,,,,104.127213,27.9522495,63.4745903,9.66792583,-0.167762876,0.211165443,PGC19900
19902,,,,104.139771,-45.177227,56.9639359,9.65659237,0.4541014729999999,0.1999999879999999,PGC19902
19913,,,,104.298836,20.4374447,77.2324371,10.2901001,0.983427286,0.1999999879999999,PGC19913
19914,,,,104.312477,13.5361958,56.9639359,9.36348724,-1.02417433,0.34611541,PGC19914
19920,,,,104.352814,-24.7269306,33.5999985,10.0686922,-0.555295765,0.4108576769999999,PGC19920
19923,,,,104.386681,-75.9269409,59.9239311,10.2297859,0.300528377,0.232141241,PGC19923
19928,,,,104.438255,13.5751944,56.9639359,9.350227360000002,-0.530072331,0.2210571909999999,PGC19928
19931,,,,104.459419,63.6916962,60.5062561,9.7767458,-0.3647898439999999,0.349352062,PGC19931
19945,,,,104.619766,-28.7677708,29.3900108,9.79342556,-1.82902277,0.5,PGC19945
19954,,,,104.697586,29.0096397,64.6844788,10.4222994,-1.65600121,0.5,PGC19954
19964,,,,104.761497,80.0034409,75.99758149999998,10.5043554,0.138324901,0.4081885809999999,PGC19964
19970,,,,104.838745,-25.8998032,35.8096352,10.1842947,-0.952484012,0.5,PGC19970
19973,,,,104.883057,-53.1878242,35.8096352,8.94787788,-1.83388221,0.455896646,PGC19973
19974,,,,104.891792,33.0240707,73.0130463,10.2133274,-0.0337489173,0.3766688699999999,PGC19974
19975,,,,104.89283,59.5184174,43.4500008,9.592877390000002,-0.432306528,0.320008397,PGC19975
19985,,,,105.019997,-32.6172943,36.3914909,9.27148151,-1.03824055,0.3255701959999999,PGC19985
19991,,,,105.062035,-44.883419,10.3133583,8.42881298,-1.96243334,0.3470706049999999,PGC19991
19993,,,,105.07309,-30.1637745,21.8474255,10.2779198,-1.91946518,0.5,PGC19993
19996,,,,105.177383,-27.3686371,33.5999985,10.1741114,-0.152189463,0.3299043179999999,PGC19996
20008,,,,105.263794,1.91129375,25.3513012,10.0803289,0.52254498,0.1999999879999999,PGC20008
20014,,,,105.339417,-24.579195,,,,,PGC20014
20021,,,,105.42025,17.181694,71.219696,9.53586578,-0.319242746,0.278724909,PGC20021
20027,,,,105.456703,4.91897202,31.6200008,9.18153858,-0.616398513,0.202954456,PGC20027
20028,,,,105.61367,86.5796127,70.0165176,10.1764498,0.135244057,0.3239985699999999,PGC20028
20037,,,,105.528831,-28.4575214,28.2358208,9.58908939,-0.4210439619999999,0.2509545679999999,PGC20037
20042,,,,105.608711,-28.7100277,29.9778137,9.52538776,-1.66212642,0.5,PGC20042
20044,,,,105.591942,80.95317079999998,35.2208748,9.28465843,-0.510608256,0.202379316,PGC20044
20046,,,,105.651039,-42.0685616,15.0,9.18722057,-0.6188033819999998,0.2047009019999999,PGC20046
20047,,,,105.668388,-28.697298,25.6000004,10.8467627,-0.741542637,0.5,PGC20047
20048,,,,105.672874,70.9706116,51.0505219,9.05752659,-0.414211243,0.1999999879999999,PGC20048
20049,,,,105.688217,-29.4282818,23.0038319,,,,PGC20049
20058,,,,105.728035,62.7701073,68.8335266,10.5790749,-0.547665775,0.5,PGC20058
20066,,,,105.84111,86.5578232,73.0130463,10.6835661,-0.712093234,0.5,PGC20066
20076,,,,105.896088,40.3176956,57.5439606,10.2376776,-1.19588828,0.5,PGC20076
20083,,,,105.963249,22.3695278,65.8566589,10.4668045,0.0685454382999999,0.348941743,PGC20083
20085,,,,105.941673,64.0325012,66.4660492,10.131959,-1.08203769,0.5,PGC20085
20086,,,,105.996605,56.4863052,23.0038319,8.82305622,-2.13206601,0.5,PGC20086
20091,,,,106.01458,37.9118347,73.0130463,11.127161,-0.335241944,0.5,PGC20091
20092,,,,106.030876,29.240612,70.0487442,10.2464962,-2.15288115,0.5,PGC20092
20100,,,,106.076607,23.9017715,65.2529984,10.8053894,-1.41191244,0.5,PGC20100
20103,,,,106.084587,64.0203323,68.2338104,11.0109262,-0.0840918496,0.5,PGC20103
20115,,,,106.195915,37.0719452,54.600956,,,,PGC20115
20116,,,,106.211014,56.520237,17.1000004,8.24863529,-1.70172787,0.236991391,PGC20116
20126,,,,106.33213,64.0407257,67.0501556,10.1284895,-1.03313386,0.5,PGC20126
20127,,,,106.348717,64.0924454,67.639473,10.2061291,-0.15291366,0.4063168469999999,PGC20127
20133,,,,106.409332,71.0703888,50.4661369,9.66907787,-0.175897315,0.276330173,PGC20133
20136,,,,106.425011,50.5810738,78.8134308,11.3021488,-0.2588566239999999,0.5,PGC20136
